clustering,seed,num_periods,cost,time,distance,data,loss_ct,weights,demand,wind
convex_hull,0,31,1.00358e7,0.0107769,CosineDist,output,0,"[5, 5, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 24, 16, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 16, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 19, 4, 4, 4, 5, 5, 5, 6, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 8, 7, 31, 6, 6, 6, 5, 5, 5, 5]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687]"
convex_hull,0,32,1.00358e7,0.0094707,CosineDist,output,0,"[5, 5, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 24, 16, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 16, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 19, 4, 4, 4, 5, 5, 5, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 8, 7, 31, 6, 6, 32, 5, 5, 5, 5]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132]"
convex_hull,0,33,1.00358e7,0.0098621,CosineDist,output,0,"[33, 33, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 24, 16, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 16, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 19, 4, 4, 4, 33, 33, 5, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 8, 7, 31, 6, 6, 32, 5, 5, 33, 33]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908]"
convex_hull,0,34,1.00358e7,0.0102692,CosineDist,output,0,"[33, 33, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 24, 16, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 16, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 19, 4, 4, 4, 33, 33, 5, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 5, 5, 33, 33]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191]"
convex_hull,0,35,1.00358e7,0.010248,CosineDist,output,0,"[33, 33, 4, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 24, 16, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 16, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 4, 33, 33, 5, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 5, 5, 33, 33]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977]"
convex_hull,0,36,1.00358e7,0.010579,CosineDist,output,0,"[33, 33, 4, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 36, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 4, 33, 33, 5, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 5, 5, 33, 33]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705]"
convex_hull,0,37,1.00358e7,0.0109333,CosineDist,output,0,"[33, 33, 4, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 36, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 4, 33, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 33]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073]"
convex_hull,0,38,1.00358e7,0.0126279,CosineDist,output,0,"[38, 38, 38, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 14, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 36, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 38, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696]"
convex_hull,0,39,1.00358e7,0.0118557,CosineDist,output,0,"[38, 38, 38, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 13, 14, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 14, 13, 26, 12, 25, 11, 10, 16, 36, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 38, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024]"
convex_hull,0,4,1.49027e7,0.0117562,CosineDist,output,7,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4]","[37078.65136, 55737.467809, 36137.115745, 54221.086556]","[0.640675, 0.264209, 0.356698, 0.721566]"
convex_hull,0,40,1.00358e7,0.0111284,CosineDist,output,0,"[38, 38, 38, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 14, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 36, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 38, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871]"
convex_hull,0,41,1.00358e7,0.0116899,CosineDist,output,0,"[38, 38, 38, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 24, 24, 24, 24, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 41, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 36, 24, 24, 24, 24, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 38, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589, 60345.389338]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871, 0.301044]"
convex_hull,0,42,1.00358e7,0.0105691,CosineDist,output,0,"[38, 38, 38, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 42, 42, 42, 42, 42, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 41, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 36, 24, 42, 42, 42, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 38, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589, 60345.389338, 66614.342803]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871, 0.301044, 0.516073]"
convex_hull,0,43,1.00358e7,0.0110001,CosineDist,output,0,"[38, 43, 43, 4, 4, 4, 35, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 42, 42, 42, 42, 42, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 41, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 36, 24, 42, 42, 42, 3, 3, 3, 3, 19, 19, 19, 35, 4, 4, 43, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589, 60345.389338, 66614.342803, 33395.697632]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871, 0.301044, 0.516073, 0.4705]"
convex_hull,0,44,1.00358e7,0.0100964,CosineDist,output,0,"[38, 43, 43, 4, 4, 4, 44, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 42, 42, 42, 42, 42, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 41, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 36, 24, 42, 42, 42, 3, 3, 3, 3, 19, 19, 19, 44, 4, 4, 43, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589, 60345.389338, 66614.342803, 33395.697632, 56232.108287]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871, 0.301044, 0.516073, 0.4705, 0.712076]"
convex_hull,0,45,1.00358e7,0.0114479,CosineDist,output,0,"[38, 43, 43, 45, 4, 4, 44, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 42, 42, 42, 42, 42, 24, 24, 36, 36, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 41, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 36, 24, 42, 42, 42, 3, 3, 3, 3, 19, 19, 19, 44, 4, 45, 43, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589, 60345.389338, 66614.342803, 33395.697632, 56232.108287, 33513.06269]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871, 0.301044, 0.516073, 0.4705, 0.712076, 0.45538]"
convex_hull,0,46,1.00358e7,0.0107442,CosineDist,output,0,"[38, 43, 43, 45, 4, 4, 44, 35, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 42, 42, 42, 42, 42, 24, 24, 36, 46, 16, 10, 10, 11, 11, 25, 12, 12, 26, 13, 40, 41, 39, 30, 29, 28, 2, 18, 17, 15, 27, 14, 40, 13, 26, 12, 25, 11, 10, 16, 46, 24, 42, 42, 42, 3, 3, 3, 3, 19, 19, 19, 44, 4, 45, 43, 38, 33, 37, 32, 6, 31, 7, 8, 9, 21, 1, 1, 1, 22, 20, 23, 34, 7, 31, 6, 6, 32, 37, 5, 33, 38]","[37078.65136, 55737.467809, 36137.115745, 54221.086556, 47917.741865, 33813.592971, 34442.086266, 34851.181852, 35321.397934, 66113.795244, 44322.905734, 46353.870769, 48443.989105, 50559.629955, 52666.751865, 42383.772988, 53706.502775, 54731.450457, 58143.338779, 39304.007021, 35850.841116, 38514.856656, 40136.347925, 66715.059754, 45328.923087, 47393.621678, 51616.384439, 56720.503956, 57676.600556, 58601.907747, 34095.758459, 33596.725983, 33362.114042, 41008.527826, 57202.163042, 66664.675912, 33446.030741, 33345.31379, 59492.699642, 49500.743589, 60345.389338, 66614.342803, 33395.697632, 56232.108287, 33513.06269, 66547.310854]","[0.640675, 0.264209, 0.356698, 0.721566, 0.727321, 0.546023, 0.575063, 0.589096, 0.602727, 0.425613, 0.264209, 0.255641, 0.250836, 0.249871, 0.252762, 0.276402, 0.255641, 0.259462, 0.699005, 0.673159, 0.615902, 0.663015, 0.682564, 0.485696, 0.259462, 0.252762, 0.250836, 0.269863, 0.276402, 0.283798, 0.560687, 0.531132, 0.500908, 0.691191, 0.705977, 0.4705, 0.516073, 0.485696, 0.292024, 0.249871, 0.301044, 0.516073, 0.4705, 0.712076, 0.45538, 0.45538]"
