from,to,rep_period,time_step,scenario,flow
AUS,BLK,2,20,1987,-1746.0
AUS,BLK,2,20,1992,-1746.0
AUS,BLK,2,20,1995,1686.0
AUS,BLK,2,20,1997,-1746.0
AUS,BLK,2,20,2002,-1746.0
AUS,BLK,2,20,2008,1686.0
AUS,BLK,2,20,2009,-1746.0
AUS,BLK,2,20,2012,1436.2348856625722
AUS,BLK,2,21,1900,1686.0
AUS,BLK,2,21,1982,-1746.0
AUS,BLK,2,21,1987,-1746.0
AUS,BLK,2,21,1992,-1746.0
AUS,BLK,2,21,1995,1686.0
AUS,BLK,2,21,1997,-1746.0
AUS,BLK,2,21,2002,-1746.0
AUS,BLK,2,21,2008,-1746.0
AUS,BLK,2,21,2009,-1746.0
AUS,BLK,2,21,2012,1686.0
AUS,BLK,2,22,1900,1686.0
AUS,BLK,2,22,1982,-1746.0
AUS,BLK,2,22,1987,-1746.0
AUS,BLK,2,22,1992,-1746.0
AUS,BLK,2,22,1995,-1746.0
AUS,BLK,2,22,1997,-1746.0
AUS,BLK,2,22,2002,-1746.0
AUS,BLK,2,22,2008,-1746.0
AUS,BLK,2,22,2009,-1746.0
AUS,BLK,2,22,2012,482.89554181500716
AUS,BLK,2,23,1900,1686.0
AUS,BLK,2,23,1982,-1746.0
AUS,BLK,2,23,1987,-1746.0
AUS,BLK,2,23,1992,-1746.0
AUS,BLK,2,23,1995,-1746.0
AUS,BLK,2,23,1997,-1746.0
AUS,BLK,2,23,2002,-1746.0
AUS,BLK,2,23,2008,-1746.0
AUS,BLK,2,23,2009,-1746.0
AUS,BLK,2,23,2012,1686.0
AUS,BLK,2,24,1900,1686.0
AUS,BLK,2,24,1982,-1746.0
AUS,BLK,2,24,1987,-1746.0
AUS,BLK,2,24,1992,-1746.0
AUS,BLK,2,24,1995,-1746.0
AUS,BLK,2,24,1997,-1746.0
AUS,BLK,2,24,2002,-1746.0
AUS,BLK,2,24,2008,1686.0
AUS,BLK,2,24,2009,-1746.0
AUS,BLK,2,24,2012,1686.0
AUS,BLK,3,1,1900,1686.0
AUS,BLK,3,1,1982,1686.0
AUS,BLK,3,1,1987,1686.0
AUS,BLK,3,1,1992,1686.0
AUS,BLK,3,1,1995,1338.5679355744387
AUS,BLK,3,1,1997,1686.0
AUS,BLK,3,1,2002,1686.0
AUS,BLK,3,1,2008,1686.0
AUS,BLK,3,1,2009,337.79804856607916
AUS,BLK,3,1,2012,-1746.0
AUS,BLK,3,2,1900,1686.0
AUS,BLK,3,2,1982,1686.0
AUS,BLK,3,2,1987,1686.0
AUS,BLK,3,2,1992,1023.3663936989888
AUS,BLK,3,2,1995,1686.0
AUS,BLK,3,2,1997,1686.0
AUS,BLK,3,2,2002,1686.0
AUS,BLK,3,2,2008,1686.0
AUS,BLK,3,2,2009,1686.0
AUS,BLK,3,2,2012,-1746.0
AUS,BLK,3,3,1900,1686.0
AUS,BLK,3,3,1982,1686.0
AUS,BLK,3,3,1987,1686.0
AUS,BLK,3,3,1992,1230.926633888981
AUS,BLK,3,3,1995,-1123.650813877105
AUS,BLK,3,3,1997,1686.0
AUS,BLK,3,3,2002,1686.0
AUS,BLK,3,3,2008,1686.0
AUS,BLK,3,3,2009,1686.0
AUS,BLK,3,3,2012,-1746.0
AUS,BLK,3,4,1900,1686.0
AUS,BLK,3,4,1982,1686.0
AUS,BLK,3,4,1987,1686.0
AUS,BLK,3,4,1992,631.1152463758553
AUS,BLK,3,4,1995,521.1257002103148
AUS,BLK,3,4,1997,-619.9408986356193
AUS,BLK,3,4,2002,1686.0
AUS,BLK,3,4,2008,-1746.0
AUS,BLK,3,4,2009,1607.3866009209542
AUS,BLK,3,4,2012,-1746.0
AUS,BLK,3,5,1900,1686.0
AUS,BLK,3,5,1982,1686.0
AUS,BLK,3,5,1987,1686.0
AUS,BLK,3,5,1992,1305.2577808658025
AUS,BLK,3,5,1995,-1648.9686646123428
AUS,BLK,3,5,1997,-1107.016629329033
AUS,BLK,3,5,2002,1686.0
AUS,BLK,3,5,2008,-1746.0
AUS,BLK,3,5,2009,-413.6645478160626
AUS,BLK,3,5,2012,-1746.0
AUS,BLK,3,6,1900,-592.7919025669362
AUS,BLK,3,6,1982,1686.0
AUS,BLK,3,6,1987,1491.8479655246992
AUS,BLK,3,6,1992,-161.37081150063932
AUS,BLK,3,6,1995,-1746.0
AUS,BLK,3,6,1997,-1746.0
AUS,BLK,3,6,2002,1686.0
AUS,BLK,3,6,2008,-739.49006466228
AUS,BLK,3,6,2009,-1746.0
AUS,BLK,3,6,2012,-1746.0
AUS,BLK,3,7,1900,-1368.1497685827126
AUS,BLK,3,7,1982,-1746.0
AUS,BLK,3,7,1987,-1746.0
AUS,BLK,3,7,1992,1686.0
AUS,BLK,3,7,1995,-1746.0
AUS,BLK,3,7,1997,-1746.0
AUS,BLK,3,7,2002,1686.0
AUS,BLK,3,7,2008,1596.7345863464243
AUS,BLK,3,7,2009,-1746.0
AUS,BLK,3,7,2012,-1746.0
AUS,BLK,3,8,1900,-1746.0
AUS,BLK,3,8,1982,-1746.0
AUS,BLK,3,8,1987,-1746.0
AUS,BLK,3,8,1992,-1746.0
AUS,BLK,3,8,1995,-1746.0
AUS,BLK,3,8,1997,-1746.0
AUS,BLK,3,8,2002,-573.9724228172581
AUS,BLK,3,8,2008,-1746.0
AUS,BLK,3,8,2009,-1746.0
AUS,BLK,3,8,2012,-1746.0
AUS,BLK,3,9,1900,-1746.0
AUS,BLK,3,9,1982,-667.5244001106821
AUS,BLK,3,9,1987,-1746.0
AUS,BLK,3,9,1992,-1746.0
AUS,BLK,3,9,1995,-1746.0
AUS,BLK,3,9,1997,-1746.0
AUS,BLK,3,9,2002,1686.0
AUS,BLK,3,9,2008,-1746.0
AUS,BLK,3,9,2009,-1746.0
AUS,BLK,3,9,2012,-1746.0
AUS,BLK,3,10,1900,-1746.0
AUS,BLK,3,10,1982,-1562.8728422201912
AUS,BLK,3,10,1987,-1746.0
AUS,BLK,3,10,1992,-1746.0
AUS,BLK,3,10,1995,-1746.0
AUS,BLK,3,10,1997,-1746.0
AUS,BLK,3,10,2002,-1746.0
AUS,BLK,3,10,2008,-1746.0
AUS,BLK,3,10,2009,-1746.0
AUS,BLK,3,10,2012,-1746.0
AUS,BLK,3,11,1900,-1746.0
AUS,BLK,3,11,1982,1686.0
AUS,BLK,3,11,1987,-1746.0
AUS,BLK,3,11,1992,-1746.0
AUS,BLK,3,11,1995,-1746.0
AUS,BLK,3,11,1997,-1746.0
AUS,BLK,3,11,2002,-1746.0
AUS,BLK,3,11,2008,-1746.0
AUS,BLK,3,11,2009,-1746.0
AUS,BLK,3,11,2012,-1746.0
AUS,BLK,3,12,1900,-1746.0
AUS,BLK,3,12,1982,1686.0
AUS,BLK,3,12,1987,-1746.0
AUS,BLK,3,12,1992,-1746.0
AUS,BLK,3,12,1995,-1746.0
AUS,BLK,3,12,1997,-1746.0
AUS,BLK,3,12,2002,1686.0
AUS,BLK,3,12,2008,-1746.0
AUS,BLK,3,12,2009,-1746.0
AUS,BLK,3,12,2012,-1746.0
AUS,BLK,3,13,1900,-1746.0
AUS,BLK,3,13,1982,1672.8942026369223
AUS,BLK,3,13,1987,-1746.0
AUS,BLK,3,13,1992,-1746.0
AUS,BLK,3,13,1995,-1746.0
AUS,BLK,3,13,1997,-1746.0
AUS,BLK,3,13,2002,-1746.0
AUS,BLK,3,13,2008,-1746.0
AUS,BLK,3,13,2009,-1746.0
AUS,BLK,3,13,2012,-1746.0
AUS,BLK,3,14,1900,-1746.0
AUS,BLK,3,14,1982,1686.0
AUS,BLK,3,14,1987,-1746.0
AUS,BLK,3,14,1992,-1746.0
AUS,BLK,3,14,1995,-1746.0
AUS,BLK,3,14,1997,-1746.0
AUS,BLK,3,14,2002,-1746.0
AUS,BLK,3,14,2008,-1746.0
AUS,BLK,3,14,2009,-1746.0
AUS,BLK,3,14,2012,-1746.0
AUS,BLK,3,15,1900,-1746.0
AUS,BLK,3,15,1982,1686.0
AUS,BLK,3,15,1987,-1746.0
AUS,BLK,3,15,1992,-1746.0
AUS,BLK,3,15,1995,-1746.0
AUS,BLK,3,15,1997,-1746.0
AUS,BLK,3,15,2002,-1746.0
AUS,BLK,3,15,2008,-1746.0
AUS,BLK,3,15,2009,-1746.0
AUS,BLK,3,15,2012,-1746.0
AUS,BLK,3,16,1900,-1746.0
AUS,BLK,3,16,1982,1686.0
AUS,BLK,3,16,1987,-1746.0
AUS,BLK,3,16,1992,-1746.0
AUS,BLK,3,16,1995,-1746.0
AUS,BLK,3,16,1997,-1746.0
AUS,BLK,3,16,2002,274.0456598689807
AUS,BLK,3,16,2008,-1746.0
AUS,BLK,3,16,2009,-1746.0
AUS,BLK,3,16,2012,-1746.0
AUS,BLK,3,17,1900,-1746.0
AUS,BLK,3,17,1982,1686.0
AUS,BLK,3,17,1987,-1746.0
AUS,BLK,3,17,1992,-1746.0
AUS,BLK,3,17,1995,-1746.0
AUS,BLK,3,17,1997,-1746.0
AUS,BLK,3,17,2002,-1746.0
AUS,BLK,3,17,2008,-1162.5186977696394
AUS,BLK,3,17,2009,-1746.0
AUS,BLK,3,17,2012,-1746.0
AUS,BLK,3,18,1900,-1746.0
AUS,BLK,3,18,1982,1686.0
AUS,BLK,3,18,1987,-1746.0
AUS,BLK,3,18,1992,-1040.2314077531846
AUS,BLK,3,18,1995,-1746.0
AUS,BLK,3,18,1997,-1746.0
AUS,BLK,3,18,2002,-1746.0
