location,technology,rep_period,time_step,scenario,production
AUS,WindOn,1,10,1987,14834.744266870344
AUS,WindOn,1,10,1992,2601.9970313307645
AUS,WindOn,1,10,1995,5290.8659669731705
AUS,WindOn,1,10,1997,5653.817907680469
AUS,WindOn,1,10,2002,11316.18226531482
AUS,WindOn,1,10,2008,4081.5112991928117
AUS,WindOn,1,10,2009,2284.3510257558273
AUS,WindOn,1,10,2012,4753.886553205965
AUS,WindOn,1,11,1900,3595.216150981108
AUS,WindOn,1,11,1982,67.75758941720783
AUS,WindOn,1,11,1987,14517.094496671165
AUS,WindOn,1,11,1992,2774.2071320379114
AUS,WindOn,1,11,1995,5032.876832371796
AUS,WindOn,1,11,1997,5792.574804449554
AUS,WindOn,1,11,2002,12638.542858893847
AUS,WindOn,1,11,2008,1928.5637296744349
AUS,WindOn,1,11,2009,1965.3898487019947
AUS,WindOn,1,11,2012,4116.666113288195
AUS,WindOn,1,12,1900,3632.8623933997583
AUS,WindOn,1,12,1982,27.886077609191055
AUS,WindOn,1,12,1987,14067.017292440749
AUS,WindOn,1,12,1992,2886.8117488923967
AUS,WindOn,1,12,1995,6195.2851300064
AUS,WindOn,1,12,1997,5007.904009232172
AUS,WindOn,1,12,2002,13753.00320810315
AUS,WindOn,1,12,2008,2133.909300033629
AUS,WindOn,1,12,2009,2032.8409977059148
AUS,WindOn,1,12,2012,4483.132518956487
AUS,WindOn,1,13,1900,3708.1548782370587
AUS,WindOn,1,13,1982,38.73854814242748
AUS,WindOn,1,13,1987,13483.379125819865
AUS,WindOn,1,13,1992,3151.0422540243594
AUS,WindOn,1,13,1995,8281.080273454449
AUS,WindOn,1,13,1997,3359.711987589121
AUS,WindOn,1,13,2002,14855.440288639997
AUS,WindOn,1,13,2008,2583.88165947891
AUS,WindOn,1,13,2009,2632.6766483586316
AUS,WindOn,1,13,2012,4443.217713969689
AUS,WindOn,1,14,1900,4686.957181121968
AUS,WindOn,1,14,1982,75.21418065306987
AUS,WindOn,1,14,1987,11996.65202614162
AUS,WindOn,1,14,1992,3911.684770324402
AUS,WindOn,1,14,1995,8538.807954902226
AUS,WindOn,1,14,1997,2091.744190906256
AUS,WindOn,1,14,2002,15208.54246648088
AUS,WindOn,1,14,2008,2871.0867252029143
AUS,WindOn,1,14,2009,2724.8440613600924
AUS,WindOn,1,14,2012,4533.214821095714
AUS,WindOn,1,15,1900,5891.636938518779
AUS,WindOn,1,15,1982,99.6680503409526
AUS,WindOn,1,15,1987,11298.71760876317
AUS,WindOn,1,15,1992,4895.510211335231
AUS,WindOn,1,15,1995,8021.771073362666
AUS,WindOn,1,15,1997,1189.684506116614
AUS,WindOn,1,15,2002,14953.525502718458
AUS,WindOn,1,15,2008,2979.8299669725193
AUS,WindOn,1,15,2009,2787.9384107289025
