method,clustering,seed,num_periods,cost,time,distance,data,loss,loss_ct,type,extreme
cross_scenario,convex_hull,0,13,5.75972e7,5.6267971,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,15,5.72876e7,5.5886257,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,17,5.72747e7,5.7022808,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,19,5.72607e7,5.245328,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,21,5.72402e7,5.6183526,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,23,5.72392e7,5.5339567,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,25,5.71407e7,6.1481461,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,27,5.71336e7,6.0572344,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,29,5.71531e7,5.6211376,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,3,6.09301e7,4.8291756,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,31,5.70235e7,5.9430149,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,33,5.70281e7,5.7520363,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,35,5.72149e7,5.5188261,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,37,5.72142e7,5.4867008,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,39,5.69299e7,5.536681,SqEuclidean,closemixed,1780.042449,2,outsample,extreme1
cross_scenario,convex_hull,0,41,5.6628e7,5.7286213,SqEuclidean,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,convex_hull,0,5,5.88881e7,5.501201,SqEuclidean,closemixed,847.177516,3,outsample,extreme1
cross_scenario,convex_hull,0,7,5.80551e7,5.2425018,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,convex_hull,0,9,5.77417e7,5.8480804,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1355586937,11,5.76594e7,5.5534387,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1768760743,11,5.76336e7,5.5816274,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2652796558,11,5.76462e7,5.059297,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3000698040,11,5.7649e7,5.172668,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3160233726,11,5.76371e7,5.2150961,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3479820580,11,5.76382e7,5.7733596,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3649546841,11,5.76526e7,5.1326448,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4031091536,11,5.76551e7,5.9409553,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,675182737,11,5.76403e7,5.8167794,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,722170199,11,5.76483e7,5.8702739,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1020330993,13,5.76161e7,5.5722498,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1241334511,13,5.75909e7,5.5356724,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1561739573,13,5.75893e7,5.3428634,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2082789969,13,5.75895e7,5.3096026,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2422820678,13,5.7594e7,5.1426534,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,373102896,13,5.76028e7,5.0227689,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3777256655,13,5.75961e7,5.7774588,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4101453586,13,5.76301e7,5.2839058,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,419645993,13,5.75886e7,5.3748383,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,772616242,13,5.75899e7,5.2036389,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1536731824,15,5.72897e7,5.4339838,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1944031661,15,5.72856e7,5.2197768,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,195370354,15,5.72886e7,5.4494466,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2392820273,15,5.7295e7,5.5610359,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2931326369,15,5.72895e7,5.3005464,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3012361418,15,5.72988e7,5.0621536,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3763622817,15,5.72826e7,5.0528509,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3796973136,15,5.72902e7,5.6448917,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3815196410,15,5.72934e7,4.9506691,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,604489562,15,5.72968e7,5.7410032,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1587347134,17,5.72773e7,5.5591198,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,186564236,17,5.72762e7,4.885976,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2166881926,17,5.72809e7,5.5568603,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2186186592,17,5.7274e7,5.2478231,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2238747886,17,5.72813e7,5.2736019,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,224585247,17,5.72649e7,5.144284,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2339120676,17,5.72778e7,5.3973092,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3093014142,17,5.7272e7,5.2680975,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3258302586,17,5.72802e7,5.3163705,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3629043986,17,5.7282e7,5.7150415,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1088367163,19,5.72744e7,5.5710458,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1245540782,19,5.72737e7,5.3388589,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2410109332,19,5.72674e7,5.3592407,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2455416769,19,5.72628e7,5.259586,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2591120440,19,5.72494e7,5.6094474,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2650271871,19,5.72712e7,5.001069,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2789252227,19,5.72561e7,5.7710832,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3130995382,19,5.72649e7,5.6523242,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3357853995,19,5.72597e7,5.1388263,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,824849990,19,5.72518e7,5.1078503,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1244389436,21,5.72468e7,5.5500145,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1393653782,21,5.72546e7,5.8844169,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1761682951,21,5.72377e7,5.4117377,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,196162340,21,5.72703e7,4.9930602,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1984034111,21,5.72523e7,5.2406163,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2569047889,21,5.72625e7,5.0840708,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3286463093,21,5.72613e7,5.3166831,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4196464565,21,5.72593e7,5.3401331,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,744301781,21,5.72557e7,5.3943122,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,760014603,21,5.72498e7,5.5157745,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2193967569,23,5.72463e7,5.7905941,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2546464051,23,5.7229e7,5.4808086,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2938742229,23,5.72367e7,5.143574,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,313447314,23,5.7248e7,5.1590737,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3164855826,23,5.72359e7,5.2095377,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3173192974,23,5.72359e7,5.6866475,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3527549645,23,5.72377e7,5.3806622,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3913193451,23,5.72396e7,5.3473444,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,714332685,23,5.72317e7,5.3912745,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,890890131,23,5.72512e7,5.1084877,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1134130444,25,5.7125e7,5.3831285,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2658990538,25,5.71407e7,5.6822904,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2726541456,25,5.71085e7,5.5976675,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2894918851,25,5.71159e7,5.3865004,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3351175237,25,5.71218e7,5.7047848,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,343301208,25,5.71192e7,5.3527425,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4135971217,25,5.71257e7,5.793266,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4145110716,25,5.71161e7,5.7600888,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,448376330,25,5.71253e7,5.7853883,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,47449323,25,5.71462e7,5.9142965,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1161276258,27,5.71058e7,5.6894282,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1233541653,27,5.71266e7,5.315638,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1267936167,27,5.71122e7,5.0494442,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1653248667,27,5.71283e7,5.7189542,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2437521778,27,5.71294e7,6.2017499,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2524306086,27,5.71113e7,5.5877781,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2606414571,27,5.71204e7,5.4350421,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2821296471,27,5.71204e7,5.2579817,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3155655383,27,5.71315e7,5.4063671,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,463779685,27,5.71077e7,5.4270019,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1113698075,29,5.71247e7,5.4418103,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1125327650,29,5.70769e7,5.3974633,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1398119942,29,5.7099e7,5.5923746,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1669407957,29,5.71118e7,5.402543,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1792506398,29,5.70699e7,5.4151607,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2439649745,29,5.70818e7,5.4175613,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2730667678,29,5.71072e7,5.3627053,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2843080965,29,5.71012e7,5.5355384,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3434031776,29,5.71081e7,5.7454522,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,950202798,29,5.70841e7,5.7156473,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1042382051,3,5.96008e7,4.3413032,CosineDist,closemixed,1727.610179,9,outsample,extreme1
cross_scenario,k_medoids,1617230705,3,6.0693e7,5.090968,CosineDist,closemixed,824.948463,3,outsample,extreme1
cross_scenario,k_medoids,1690918982,3,6.10099e7,4.861305,CosineDist,closemixed,1741.496269,9,outsample,extreme1
cross_scenario,k_medoids,2011904635,3,5.96252e7,4.5854422,CosineDist,closemixed,1719.663859,9,outsample,extreme1
cross_scenario,k_medoids,208019063,3,6.0693e7,4.839262,CosineDist,closemixed,824.948463,3,outsample,extreme1
cross_scenario,k_medoids,2175589206,3,6.10099e7,4.8119143,CosineDist,closemixed,1741.496269,9,outsample,extreme1
cross_scenario,k_medoids,2331872192,3,6.0693e7,4.7927748,CosineDist,closemixed,824.948463,3,outsample,extreme1
cross_scenario,k_medoids,2859914000,3,6.06937e7,5.5037902,CosineDist,closemixed,824.948463,3,outsample,extreme1
cross_scenario,k_medoids,3409952330,3,6.06937e7,5.1264996,CosineDist,closemixed,824.948463,3,outsample,extreme1
cross_scenario,k_medoids,488813374,3,6.06937e7,5.5437734,CosineDist,closemixed,824.948463,3,outsample,extreme1
cross_scenario,k_medoids,1349996306,31,5.69692e7,5.8411114,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1462714024,31,5.69824e7,6.1830096,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1579127763,31,5.69946e7,5.9195528,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1648351254,31,5.6979e7,5.9373963,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2030289235,31,5.69884e7,5.2236376,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2462588561,31,5.70051e7,5.2162322,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2929172095,31,5.69763e7,5.6190622,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2944528308,31,5.69815e7,5.8644239,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,295145311,31,5.70092e7,5.6450309,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3899371692,31,5.69796e7,5.230189,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1038419084,33,5.69879e7,5.6299994,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1109759726,33,5.6973e7,5.945491,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1963882461,33,5.70046e7,5.3891516,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1989163906,33,5.69762e7,5.4917223,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2479233904,33,5.69856e7,5.4862805,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2497612078,33,5.69817e7,5.7264277,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3214090957,33,5.697e7,5.5539205,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3465092140,33,5.6974e7,5.5192501,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4061834237,33,5.69798e7,5.2880633,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,52313467,33,5.69683e7,5.8338771,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1208640119,35,5.69701e7,5.5429638,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1428058240,35,5.69705e7,6.0083763,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,15941194,35,5.69821e7,5.8089169,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2213813141,35,5.69814e7,5.7957437,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2291375163,35,5.69745e7,5.7757915,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,236500538,35,5.69738e7,5.9388967,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,252145784,35,5.6969e7,5.6945968,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2544196106,35,5.69619e7,5.565144,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2745802022,35,5.69624e7,5.4140998,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3596893902,35,5.69742e7,5.5424287,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1380354363,37,5.69462e7,5.6773631,CosineDist,closemixed,13.251612,1,outsample,extreme1
cross_scenario,k_medoids,3048518942,37,5.69624e7,5.8142605,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3182806193,37,5.69719e7,5.4744249,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3244629827,37,5.69645e7,5.7498243,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3452769998,37,5.69703e7,5.8510861,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4262333788,37,5.69733e7,6.1306102,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,45994245,37,5.69763e7,5.7448792,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,67569244,37,5.69773e7,6.0131818,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,814300562,37,5.69668e7,6.0484265,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,870981686,37,5.6973e7,5.8250384,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1129760376,39,5.66618e7,5.3785472,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,148104383,39,5.66602e7,5.2452889,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,1655289285,39,5.66667e7,5.1453042,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,1845695973,39,5.66703e7,5.6461535,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,2121257682,39,5.66545e7,5.3682772,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,2943233938,39,5.66628e7,5.4637928,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,3030918353,39,5.66551e7,6.1888776,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,3096268031,39,5.66626e7,5.9709977,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,3338611973,39,5.66613e7,5.2965586,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,662283236,39,5.66828e7,5.2119974,CosineDist,closemixed,2125.708119,2,outsample,extreme1
cross_scenario,k_medoids,1005104349,41,5.64022e7,5.28769,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,1534696584,41,5.63997e7,5.6162759,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,225016911,41,5.63961e7,5.6336044,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,2317592996,41,5.63941e7,5.2627492,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,2716090479,41,5.63984e7,5.4240686,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,3258958499,41,5.64009e7,5.3632329,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,329433595,41,5.6414e7,5.2726318,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,3444774395,41,5.63991e7,5.9631885,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,438234340,41,5.64014e7,5.429446,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,953901905,41,5.64177e7,5.0206073,CosineDist,closemixed,4105.826979,4,outsample,extreme1
cross_scenario,k_medoids,1660595499,5,5.87423e7,4.6718463,CosineDist,closemixed,1742.205939,9,outsample,extreme1
cross_scenario,k_medoids,1714105051,5,5.87133e7,4.6802775,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2169593505,5,5.87118e7,4.6172716,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2538991366,5,5.87104e7,4.9200916,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,2909674750,5,5.87423e7,5.2504998,CosineDist,closemixed,1742.205939,9,outsample,extreme1
cross_scenario,k_medoids,3018546641,5,5.87137e7,4.9375835,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,3634057553,5,5.87124e7,4.9025608,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,4139823947,5,5.87074e7,4.337582,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,4197766176,5,5.87117e7,4.7884219,CosineDist,closemixed,847.177516,3,outsample,extreme1
cross_scenario,k_medoids,5947179,5,5.86976e7,4.7743878,CosineDist,closemixed,593.411575,3,outsample,extreme1
cross_scenario,k_medoids,1006581332,7,5.8051e7,4.5881127,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1176932870,7,5.80456e7,5.2498688,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1821427372,7,5.80521e7,5.1770717,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2689963385,7,5.80475e7,4.8198445,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2751971336,7,5.8049e7,4.6350181,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3385142830,7,5.80471e7,4.6063758,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3409620994,7,5.80466e7,4.9786953,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,447101461,7,5.80472e7,4.7137493,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,468006976,7,5.80459e7,5.0416096,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,880982686,7,5.80467e7,4.579107,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1130292821,9,5.77448e7,5.2380872,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1392296365,9,5.77385e7,4.921821,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2814468992,9,5.77577e7,4.6078833,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3044209910,9,5.77444e7,5.09526,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3261319673,9,5.77121e7,5.1677276,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3543870990,9,5.77381e7,5.0305459,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3602499071,9,5.77386e7,5.1355471,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3926221275,9,5.77024e7,5.6875781,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,42413356,9,5.77165e7,5.1882971,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,697383862,9,5.774e7,4.9682738,CosineDist,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1355586937,11,5.76434e7,4.6539738,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1768760743,11,5.76401e7,4.8424982,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2652796558,11,5.76549e7,4.7060632,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3000698040,11,5.76406e7,5.1469974,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3160233726,11,5.76553e7,5.0325723,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3479820580,11,5.7629e7,5.1439256,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3649546841,11,5.76519e7,5.0157865,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,4031091536,11,5.76575e7,4.9912867,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,675182737,11,5.76408e7,5.0384762,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,722170199,11,5.76386e7,5.3468866,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1020330993,13,5.76008e7,4.9808922,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,1241334511,13,5.76229e7,4.9619231,SqEuclidean,closemixed,536.286133,3,outsample,extreme1
cross_scenario,k_medoids,1561739573,13,5.75905e7,5.0262564,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2082789969,13,5.76093e7,4.7808,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,2422820678,13,5.7595e7,4.9192315,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,373102896,13,5.76223e7,4.682097,SqEuclidean,closemixed,0.0,0,outsample,extreme1
cross_scenario,k_medoids,3777256655,13,5.7598e7,4.6498657,SqEuclidean,closemixed,0.0,0,outsample,extreme1
