from,to,rep_period,time_step,scenario,flow
AUS,GER,7,6,cross,4298.406756870002
AUS,GER,7,7,cross,5741.983456140004
AUS,GER,7,8,cross,5917.031739950004
AUS,GER,7,9,cross,3794.9702942600034
AUS,GER,7,10,cross,6173.824782310004
AUS,GER,7,11,cross,2794.866060160003
AUS,GER,7,12,cross,2656.3403522700028
AUS,GER,7,13,cross,5129.878588210004
AUS,GER,7,14,cross,2735.3250524900022
AUS,GER,7,15,cross,2768.915117890004
AUS,GER,7,16,cross,3210.530238540002
AUS,GER,7,17,cross,-22.077927339996677
AUS,GER,7,18,cross,-520.7964086499969
AUS,GER,7,19,cross,4348.707983730003
AUS,GER,7,20,cross,3183.6022121700025
AUS,GER,7,21,cross,3494.3982234800033
AUS,GER,7,22,cross,5252.161948720002
AUS,GER,7,23,cross,4828.209647410002
AUS,GER,7,24,cross,5002.988132630002
AUS,GER,8,1,cross,3771.755972830002
AUS,GER,8,2,cross,3642.6012572800023
AUS,GER,8,3,cross,3571.4623694000015
AUS,GER,8,4,cross,3465.3515050500014
AUS,GER,8,5,cross,3279.6153372000012
AUS,GER,8,6,cross,2887.685242850002
AUS,GER,8,7,cross,2466.6607517100015
AUS,GER,8,8,cross,2232.495431410002
AUS,GER,8,9,cross,1994.3552032600014
AUS,GER,8,10,cross,1583.3086170300016
AUS,GER,8,11,cross,990.7189555000014
AUS,GER,8,12,cross,-2082.11894923
AUS,GER,8,13,cross,896.7172111100012
AUS,GER,8,14,cross,937.2866022200019
AUS,GER,8,15,cross,952.1875951300008
AUS,GER,8,16,cross,1157.728156400001
AUS,GER,8,17,cross,-3447.098262309999
AUS,GER,8,18,cross,-1961.4262044900029
AUS,GER,8,19,cross,2127.017658530001
AUS,GER,8,20,cross,-762.7171278000005
AUS,GER,8,21,cross,367.5620032500019
AUS,GER,8,22,cross,2758.1940049900018
AUS,GER,8,23,cross,570.9920599600018
