location,time_step,demand,scenario,period,timestep
CZE,1,3061.6315280963977,2008,1,1
CZE,2,3056.950538047655,2008,1,2
CZE,3,3008.2161432327066,2008,1,3
CZE,4,2963.6331488950627,2008,1,4
CZE,5,2861.194170870037,2008,1,5
CZE,6,3146.5993072974566,2008,1,6
CZE,7,3315.7404188897735,2008,1,7
CZE,8,3391.220325249063,2008,1,8
CZE,9,3555.52058099552,2008,1,9
CZE,10,3591.5381740864023,2008,1,10
CZE,11,3572.3387896636236,2008,1,11
CZE,12,3601.7270778966495,2008,1,12
CZE,13,3636.859758878851,2008,1,13
CZE,14,3614.1543865407402,2008,1,14
CZE,15,3679.58993217038,2008,1,15
CZE,16,3760.2365295798195,2008,1,16
CZE,17,3861.524992142285,2008,1,17
CZE,18,3770.136731284881,2008,1,18
CZE,19,3699.7704378328344,2008,1,19
CZE,20,3616.1585204599055,2008,1,20
CZE,21,3444.2703422179616,2008,1,21
CZE,22,3331.2796345827282,2008,1,22
CZE,23,3200.0284844860785,2008,1,23
CZE,24,3024.4748439409714,2008,1,24
CZE,3577,3185.1122238104076,2008,150,1
CZE,3578,3140.0621754363124,2008,150,2
CZE,3579,3134.3090434937126,2008,150,3
CZE,3580,3210.473688119026,2008,150,4
CZE,3581,3598.1003326055925,2008,150,5
CZE,3582,3907.4534386751257,2008,150,6
CZE,3583,4105.438451209003,2008,150,7
CZE,3584,4245.015663062268,2008,150,8
CZE,3585,4289.138746145601,2008,150,9
CZE,3586,4355.616096829896,2008,150,10
CZE,3587,4335.09179495493,2008,150,11
CZE,3588,4280.975238822194,2008,150,12
CZE,3589,4198.035606959053,2008,150,13
CZE,3590,4191.903193924297,2008,150,14
CZE,3591,4140.00308770049,2008,150,15
CZE,3592,4036.178441878274,2008,150,16
CZE,3593,3938.997370565587,2008,150,17
CZE,3594,3947.905486382962,2008,150,18
CZE,3595,3931.50476231443,2008,150,19
CZE,3596,3835.3564285656994,2008,150,20
CZE,3597,3661.384204362364,2008,150,21
CZE,3598,3438.2043251319906,2008,150,22
CZE,3599,3247.273872458891,2008,150,23
CZE,3600,3186.165186520697,2008,150,24
CZE,7177,3263.822024838648,2008,300,1
CZE,7178,3251.829544671598,2008,300,2
CZE,7179,3209.044006768246,2008,300,3
CZE,7180,3168.58088248019,2008,300,4
CZE,7181,3175.089530948549,2008,300,5
CZE,7182,3467.028299812608,2008,300,6
CZE,7183,3680.1403750720083,2008,300,7
CZE,7184,3817.1509790952105,2008,300,8
CZE,7185,3988.551461943284,2008,300,9
CZE,7186,4058.8460050389544,2008,300,10
CZE,7187,4028.960592707062,2008,300,11
CZE,7188,4026.600140494856,2008,300,12
CZE,7189,4023.034193652377,2008,300,13
CZE,7190,4001.632988269065,2008,300,14
CZE,7191,4028.055558741295,2008,300,15
CZE,7192,4042.789197644811,2008,300,16
CZE,7193,4094.234200799117,2008,300,17
CZE,7194,4059.9821867249993,2008,300,18
CZE,7195,4028.742376520971,2008,300,19
CZE,7196,3962.222469030056,2008,300,20
CZE,7197,3800.0773368122336,2008,300,21
CZE,7198,3648.694161571158,2008,300,22
CZE,7199,3496.4536044433526,2008,300,23
CZE,7200,3367.4185088167405,2008,300,24
GER,1,34299.41870725734,2008,1,1
GER,2,33146.927871903856,2008,1,2
GER,3,32829.19888166514,2008,1,3
GER,4,33555.93526913202,2008,1,4
GER,5,35633.311684824796,2008,1,5
GER,6,38275.920230533346,2008,1,6
GER,7,40701.860358113525,2008,1,7
GER,8,43248.052702445966,2008,1,8
GER,9,45048.724098812694,2008,1,9
GER,10,46976.647472543285,2008,1,10
GER,11,48806.18309852276,2008,1,11
GER,12,49223.92617409925,2008,1,12
GER,13,48763.92356546919,2008,1,13
GER,14,48143.24675049339,2008,1,14
GER,15,48227.54456107023,2008,1,15
GER,16,49578.096289636494,2008,1,16
GER,17,51996.33062009163,2008,1,17
GER,18,52550.23798417741,2008,1,18
GER,19,51608.99034096831,2008,1,19
GER,20,48759.222484608814,2008,1,20
GER,21,45911.94752474551,2008,1,21
GER,22,43114.70368105505,2008,1,22
GER,23,40038.83494494064,2008,1,23
GER,24,37714.42158025602,2008,1,24
GER,3577,30911.923325512824,2008,150,1
GER,3578,30063.41689275717,2008,150,2
GER,3579,30136.134951469936,2008,150,3
GER,3580,31575.743559002476,2008,150,4
GER,3581,35449.94163952576,2008,150,5
GER,3582,39737.14746440388,2008,150,6
GER,3583,42676.86466628683,2008,150,7
GER,3584,44882.98097485696,2008,150,8
GER,3585,47416.96119621912,2008,150,9
GER,3586,48198.12785235873,2008,150,10
GER,3587,47473.1312143518,2008,150,11
GER,3588,47600.27983114595,2008,150,12
GER,3589,47738.44819213731,2008,150,13
GER,3590,47158.55660292197,2008,150,14
GER,3591,46307.84668747227,2008,150,15
GER,3592,46288.2517164055,2008,150,16
GER,3593,46489.27034268029,2008,150,17
GER,3594,47331.72677395131,2008,150,18
GER,3595,47381.86978971574,2008,150,19
GER,3596,45919.3310598592,2008,150,20
GER,3597,42464.147858459466,2008,150,21
GER,3598,37687.67227753054,2008,150,22
GER,3599,34570.65978877088,2008,150,23
GER,3600,32682.415078626047,2008,150,24
GER,7177,34167.69072249328,2008,300,1
GER,7178,33125.19252959364,2008,300,2
GER,7179,33107.42132577384,2008,300,3
GER,7180,34112.14000786497,2008,300,4
GER,7181,35856.41392810978,2008,300,5
GER,7182,37696.46080460072,2008,300,6
GER,7183,39419.00370525329,2008,300,7
GER,7184,41445.6921776216,2008,300,8
GER,7185,43088.81953744204,2008,300,9
GER,7186,44199.549887335685,2008,300,10
GER,7187,44659.85532495684,2008,300,11
GER,7188,44570.33841859215,2008,300,12
GER,7189,43813.4655543189,2008,300,13
GER,7190,43412.55733709754,2008,300,14
GER,7191,43166.990833177995,2008,300,15
GER,7192,44332.69806495182,2008,300,16
GER,7193,46653.981388905944,2008,300,17
GER,7194,46746.32448571329,2008,300,18
GER,7195,44441.62578719836,2008,300,19
GER,7196,41383.24694824824,2008,300,20
GER,7197,38687.67710812558,2008,300,21
GER,7198,35851.564879275815,2008,300,22
GER,7199,33549.50182499225,2008,300,23
GER,7200,32069.685506577458,2008,300,24
ITA,1,11963.20806458999,2008,1,1
ITA,2,10936.62325260335,2008,1,2
ITA,3,10392.249598833609,2008,1,3
ITA,4,10278.584658277552,2008,1,4
ITA,5,10333.612667893252,2008,1,5
ITA,6,11594.6435452403,2008,1,6
ITA,7,13658.436221008551,2008,1,7
ITA,8,14979.773685114098,2008,1,8
ITA,9,16074.005256933888,2008,1,9
ITA,10,16790.24131133118,2008,1,10
ITA,11,17554.085205328352,2008,1,11
ITA,12,16639.211830841832,2008,1,12
ITA,13,15704.266287352726,2008,1,13
ITA,14,15675.253384910822,2008,1,14
ITA,15,16047.61611388921,2008,1,15
ITA,16,17158.947007291183,2008,1,16
ITA,17,19406.782140884643,2008,1,17
ITA,18,19847.345998682868,2008,1,18
ITA,19,19779.232647725552,2008,1,19
ITA,20,19158.56444779436,2008,1,20
ITA,21,18759.888766924803,2008,1,21
ITA,22,17007.688489627188,2008,1,22
ITA,23,15423.824689853562,2008,1,23
ITA,24,14039.56327965699,2008,1,24
ITA,3577,18539.575748537492,2008,150,1
ITA,3578,17414.43934926105,2008,150,2
ITA,3579,16984.534988409618,2008,150,3
ITA,3580,17223.299328513243,2008,150,4
ITA,3581,19021.60032447796,2008,150,5
ITA,3582,22454.018171717613,2008,150,6
ITA,3583,26200.709063853777,2008,150,7
ITA,3584,27253.908034335833,2008,150,8
ITA,3585,27082.355494527674,2008,150,9
ITA,3586,27549.932778627044,2008,150,10
ITA,3587,26131.596269766964,2008,150,11
ITA,3588,26573.274169702552,2008,150,12
ITA,3589,27427.03149157974,2008,150,13
ITA,3590,27788.58646576393,2008,150,14
ITA,3591,27825.63833475176,2008,150,15
ITA,3592,26743.736852042275,2008,150,16
ITA,3593,25404.268328773804,2008,150,17
ITA,3594,24825.185112258638,2008,150,18
ITA,3595,23957.47352781487,2008,150,19
ITA,3596,23844.093702063234,2008,150,20
ITA,3597,22859.217642831834,2008,150,21
ITA,3598,21099.273407397934,2008,150,22
ITA,3599,19727.38208849258,2008,150,23
ITA,3600,18728.225474817886,2008,150,24
ITA,7177,15788.327948102595,2008,300,1
ITA,7178,14878.731579278834,2008,300,2
ITA,7179,14488.085359130451,2008,300,3
ITA,7180,14571.310339494314,2008,300,4
ITA,7181,15857.002300677437,2008,300,5
ITA,7182,17498.544460902158,2008,300,6
ITA,7183,18445.460216606192,2008,300,7
ITA,7184,19128.876280860262,2008,300,8
ITA,7185,19315.238883440303,2008,300,9
ITA,7186,19174.910241135567,2008,300,10
ITA,7187,18186.612733990114,2008,300,11
ITA,7188,17602.14509485705,2008,300,12
ITA,7189,17086.163169088228,2008,300,13
ITA,7190,16922.900884096485,2008,300,14
ITA,7191,16950.33295919811,2008,300,15
ITA,7192,17133.11959732643,2008,300,16
ITA,7193,18647.490750111778,2008,300,17
ITA,7194,19817.518161993718,2008,300,18
ITA,7195,18487.660966094794,2008,300,19
ITA,7196,17087.747800159043,2008,300,20
ITA,7197,16325.629155246295,2008,300,21
ITA,7198,15418.667636894534,2008,300,22
ITA,7199,14578.699389238493,2008,300,23
ITA,7200,13743.827225282756,2008,300,24
UKI,1,17813.04717865235,2008,1,1
UKI,2,14980.476866498217,2008,1,2
UKI,3,13077.591144586093,2008,1,3
UKI,4,11762.410957497692,2008,1,4
UKI,5,11071.081335159077,2008,1,5
UKI,6,11014.135863046096,2008,1,6
UKI,7,14049.24665368904,2008,1,7
UKI,8,20081.785833224978,2008,1,8
UKI,9,24899.725021762326,2008,1,9
UKI,10,28077.907736670066,2008,1,10
UKI,11,29271.899459496715,2008,1,11
UKI,12,30423.4186445406,2008,1,12
UKI,13,31462.536063604748,2008,1,13
UKI,14,31277.840425880888,2008,1,14
UKI,15,30322.802282785462,2008,1,15
UKI,16,29931.469773082525,2008,1,16
UKI,17,33243.373868005234,2008,1,17
UKI,18,35919.58915599608,2008,1,18
UKI,19,36338.81968174669,2008,1,19
UKI,20,34669.96974396522,2008,1,20
UKI,21,31527.146085978864,2008,1,21
UKI,22,27949.464910503826,2008,1,22
UKI,23,24083.306242306928,2008,1,23
UKI,24,19934.789385767657,2008,1,24
UKI,3577,13512.022983054292,2008,150,1
UKI,3578,12215.885498668336,2008,150,2
UKI,3579,11190.364295899006,2008,150,3
UKI,3580,10784.894017687348,2008,150,4
UKI,3581,11174.522887610288,2008,150,5
UKI,3582,15999.542587728774,2008,150,6
UKI,3583,22251.894701354988,2008,150,7
UKI,3584,26320.367010300568,2008,150,8
UKI,3585,28815.739853141928,2008,150,9
UKI,3586,29466.722007063014,2008,150,10
UKI,3587,29082.234611798547,2008,150,11
UKI,3588,29060.040476167207,2008,150,12
UKI,3589,28455.63473708045,2008,150,13
UKI,3590,28338.849659580475,2008,150,14
UKI,3591,27964.223048993772,2008,150,15
UKI,3592,28553.318301260595,2008,150,16
UKI,3593,29255.188997843372,2008,150,17
UKI,3594,29237.921286644352,2008,150,18
UKI,3595,29482.3705133541,2008,150,19
UKI,3596,28701.155578252048,2008,150,20
UKI,3597,27274.823738063536,2008,150,21
UKI,3598,24300.119213782604,2008,150,22
UKI,3599,19405.11626782017,2008,150,23
UKI,3600,15893.939927893665,2008,150,24
UKI,7177,15479.502183505523,2008,300,1
UKI,7178,14365.76477152122,2008,300,2
UKI,7179,12984.12853983986,2008,300,3
UKI,7180,12231.897839283436,2008,300,4
UKI,7181,12719.172669383597,2008,300,5
UKI,7182,15326.438802870378,2008,300,6
UKI,7183,18631.503860832574,2008,300,7
UKI,7184,21024.442066406325,2008,300,8
UKI,7185,24197.3561974045,2008,300,9
UKI,7186,25828.314857289704,2008,300,10
UKI,7187,26528.495817028204,2008,300,11
UKI,7188,26873.27598002311,2008,300,12
UKI,7189,26477.784085163566,2008,300,13
UKI,7190,25886.659877901784,2008,300,14
UKI,7191,25392.43038494837,2008,300,15
UKI,7192,26548.677632877578,2008,300,16
UKI,7193,29109.953335524326,2008,300,17
UKI,7194,32605.26358029763,2008,300,18
UKI,7195,31682.97191606714,2008,300,19
UKI,7196,28845.143670256784,2008,300,20
UKI,7197,25706.27774163139,2008,300,21
UKI,7198,22336.240725278716,2008,300,22
UKI,7199,19069.19846318817,2008,300,23
UKI,7200,16534.709772780116,2008,300,24
DEN,1,4062.5728550972185,2008,1,1
DEN,2,3911.922493287848,2008,1,2
DEN,3,3839.039409004407,2008,1,3
DEN,4,3785.4180551304476,2008,1,4
DEN,5,3805.4047687256602,2008,1,5
DEN,6,4373.284342337438,2008,1,6
DEN,7,5015.579744266897,2008,1,7
DEN,8,5456.390546531095,2008,1,8
DEN,9,5508.547512043171,2008,1,9
DEN,10,5418.225743449322,2008,1,10
DEN,11,5272.255707254126,2008,1,11
DEN,12,5138.450282107913,2008,1,12
DEN,13,5040.08064007246,2008,1,13
DEN,14,5006.09488018613,2008,1,14
DEN,15,5048.54638070132,2008,1,15
DEN,16,5337.472725508553,2008,1,16
DEN,17,5629.948148477493,2008,1,17
DEN,18,5590.084245652266,2008,1,18
DEN,19,5500.0226884536305,2008,1,19
DEN,20,5363.897901038234,2008,1,20
DEN,21,5081.468370745316,2008,1,21
DEN,22,4742.044321235849,2008,1,22
DEN,23,4484.6308907739485,2008,1,23
DEN,24,4177.570307622688,2008,1,24
DEN,3577,2372.361685226053,2008,150,1
DEN,3578,2299.7034642754047,2008,150,2
DEN,3579,2236.8261660822845,2008,150,3
DEN,3580,2325.6327914267463,2008,150,4
DEN,3581,2681.22870726752,2008,150,5
DEN,3582,3397.0776535313016,2008,150,6
DEN,3583,3756.060326902307,2008,150,7
DEN,3584,3906.2760924396084,2008,150,8
DEN,3585,3881.527149970731,2008,150,9
DEN,3586,3744.092035827533,2008,150,10
DEN,3587,3608.0780511948155,2008,150,11
DEN,3588,3534.837255839293,2008,150,12
DEN,3589,3470.0924401879206,2008,150,13
DEN,3590,3400.0474041103716,2008,150,14
DEN,3591,3390.0887530826803,2008,150,15
DEN,3592,3506.099745762841,2008,150,16
DEN,3593,3482.953661272963,2008,150,17
DEN,3594,3435.4158786112725,2008,150,18
DEN,3595,3414.777361822637,2008,150,19
DEN,3596,3389.538610800653,2008,150,20
DEN,3597,3257.7500102974363,2008,150,21
DEN,3598,2928.482875321935,2008,150,22
DEN,3599,2684.733875250221,2008,150,23
DEN,3600,2447.7919621785586,2008,150,24
DEN,7177,2853.3613480435124,2008,300,1
DEN,7178,2758.585892925717,2008,300,2
DEN,7179,2699.345370659013,2008,300,3
DEN,7180,2715.9069335382464,2008,300,4
DEN,7181,2847.4660800916354,2008,300,5
DEN,7182,3314.346856051771,2008,300,6
DEN,7183,3678.0181385220617,2008,300,7
DEN,7184,4026.838458562188,2008,300,8
DEN,7185,4047.5906225938475,2008,300,9
DEN,7186,3918.3890149210147,2008,300,10
DEN,7187,3787.1845128283458,2008,300,11
DEN,7188,3685.209577275333,2008,300,12
DEN,7189,3642.7243717089077,2008,300,13
DEN,7190,3611.29690353909,2008,300,14
DEN,7191,3680.853909580735,2008,300,15
DEN,7192,4000.9879551352037,2008,300,16
DEN,7193,4327.6427061696495,2008,300,17
DEN,7194,4307.047524331021,2008,300,18
DEN,7195,4214.188403672136,2008,300,19
DEN,7196,4084.8197750164272,2008,300,20
DEN,7197,3832.762325804693,2008,300,21
DEN,7198,3574.2414247895977,2008,300,22
DEN,7199,3396.229766107997,2008,300,23
DEN,7200,3138.0862576265895,2008,300,24
NED,1,13434.110215980796,2008,1,1
NED,2,13348.302934797272,2008,1,2
NED,3,13151.658248121159,2008,1,3
NED,4,12972.20952750462,2008,1,4
NED,5,12815.098949429097,2008,1,5
NED,6,12611.380717954064,2008,1,6
NED,7,12816.69783365275,2008,1,7
NED,8,13045.544487015755,2008,1,8
NED,9,13148.08639869134,2008,1,9
NED,10,13370.206671474307,2008,1,10
NED,11,13569.638510531373,2008,1,11
NED,12,13803.33815009608,2008,1,12
NED,13,14263.869861250838,2008,1,13
NED,14,14375.71954231842,2008,1,14
NED,15,14673.746211846454,2008,1,15
NED,16,15423.55650765746,2008,1,16
NED,17,16602.552680828278,2008,1,17
NED,18,16653.927279521835,2008,1,18
NED,19,16730.056037306116,2008,1,19
NED,20,16845.540905960057,2008,1,20
NED,21,16416.859694396433,2008,1,21
NED,22,15787.556241511142,2008,1,22
NED,23,15133.191933808881,2008,1,23
NED,24,14482.949060591847,2008,1,24
NED,3577,14062.560765691449,2008,150,1
NED,3578,14068.851728143169,2008,150,2
NED,3579,14055.69203548424,2008,150,3
NED,3580,14126.569736075624,2008,150,4
NED,3581,14679.380515269499,2008,150,5
NED,3582,14140.349294779418,2008,150,6
NED,3583,13858.15526217409,2008,150,7
NED,3584,13461.189176237815,2008,150,8
NED,3585,13466.328522893682,2008,150,9
NED,3586,13486.379297061641,2008,150,10
NED,3587,13197.033726407413,2008,150,11
NED,3588,13800.915655039815,2008,150,12
NED,3589,14926.853377499934,2008,150,13
NED,3590,13886.129058043181,2008,150,14
NED,3591,13367.918460195517,2008,150,15
NED,3592,13613.595626086022,2008,150,16
NED,3593,13335.163441519926,2008,150,17
NED,3594,14419.10450228704,2008,150,18
NED,3595,15098.293358284449,2008,150,19
NED,3596,16100.2931334353,2008,150,20
NED,3597,16028.761775379644,2008,150,21
NED,3598,15504.475029372874,2008,150,22
NED,3599,14922.24886676443,2008,150,23
NED,3600,14481.921039966788,2008,150,24
NED,7177,12507.355006240494,2008,300,1
NED,7178,12444.363335777838,2008,300,2
NED,7179,12300.793808524335,2008,300,3
NED,7180,12239.670096566077,2008,300,4
NED,7181,12439.362384975735,2008,300,5
NED,7182,12601.135195912859,2008,300,6
NED,7183,12426.41793116694,2008,300,7
NED,7184,12573.59504168272,2008,300,8
NED,7185,12597.01193715188,2008,300,9
NED,7186,12264.444241948459,2008,300,10
NED,7187,12136.158176553958,2008,300,11
NED,7188,12104.297807504441,2008,300,12
NED,7189,12416.144570315657,2008,300,13
NED,7190,12533.388794236602,2008,300,14
NED,7191,12956.220665925246,2008,300,15
NED,7192,13675.790979687168,2008,300,16
NED,7193,14478.898510563868,2008,300,17
NED,7194,15189.126875421964,2008,300,18
NED,7195,15093.94204197326,2008,300,19
NED,7196,15013.09175004307,2008,300,20
NED,7197,14544.518422019852,2008,300,21
NED,7198,14056.39448537087,2008,300,22
NED,7199,13501.460238045562,2008,300,23
NED,7200,12958.400064234784,2008,300,24
AUS,1,4719.911261169273,2008,1,1
AUS,2,4715.9704689899545,2008,1,2
AUS,3,4714.541511762408,2008,1,3
AUS,4,4714.057296582832,2008,1,4
AUS,5,4720.314742094809,2008,1,5
AUS,6,4950.133789184927,2008,1,6
AUS,7,5338.240392255449,2008,1,7
AUS,8,5542.826137884505,2008,1,8
AUS,9,5592.405133600278,2008,1,9
AUS,10,5577.936248826386,2008,1,10
AUS,11,5601.629291512747,2008,1,11
AUS,12,5608.070722477773,2008,1,12
AUS,13,5553.5172851771895,2008,1,13
AUS,14,5494.334287867676,2008,1,14
AUS,15,5464.856310584417,2008,1,15
AUS,16,5470.85180087624,2008,1,16
AUS,17,5482.358290640187,2008,1,17
AUS,18,5497.498482450631,2008,1,18
AUS,19,5503.358610335839,2008,1,19
AUS,20,5402.1123568041985,2008,1,20
AUS,21,5241.458914230319,2008,1,21
AUS,22,5255.445360184433,2008,1,22
AUS,23,5053.61008037765,2008,1,23
AUS,24,4653.415558659457,2008,1,24
AUS,3577,4189.458292057372,2008,150,1
AUS,3578,4122.525843720202,2008,150,2
AUS,3579,4184.9684400707165,2008,150,3
AUS,3580,4211.700058965982,2008,150,4
AUS,3581,4815.579951130864,2008,150,5
AUS,3582,5380.860217398668,2008,150,6
AUS,3583,5624.746784789742,2008,150,7
AUS,3584,5709.642759582528,2008,150,8
AUS,3585,5849.2160084056395,2008,150,9
AUS,3586,5942.167554312189,2008,150,10
AUS,3587,5884.339401685324,2008,150,11
AUS,3588,5838.219234279792,2008,150,12
AUS,3589,5829.661702936068,2008,150,13
AUS,3590,5751.45609987475,2008,150,14
AUS,3591,5731.403474640941,2008,150,15
AUS,3592,5665.17890787202,2008,150,16
AUS,3593,5652.057007233913,2008,150,17
AUS,3594,5408.9019410599885,2008,150,18
AUS,3595,5106.312155322939,2008,150,19
AUS,3596,4827.51797842936,2008,150,20
AUS,3597,4636.856609943746,2008,150,21
AUS,3598,4402.69868647179,2008,150,22
AUS,3599,4252.554857891997,2008,150,23
AUS,3600,4065.9138785803502,2008,150,24
AUS,7177,4195.913438770734,2008,300,1
AUS,7178,4181.259727176128,2008,300,2
AUS,7179,4210.467116898121,2008,300,3
AUS,7180,4199.285963367932,2008,300,4
AUS,7181,4355.051407615726,2008,300,5
AUS,7182,4725.884279460654,2008,300,6
AUS,7183,4953.601176733713,2008,300,7
AUS,7184,5036.653592250739,2008,300,8
AUS,7185,5057.322567208305,2008,300,9
AUS,7186,5094.624062019209,2008,300,10
AUS,7187,5074.0997288270255,2008,300,11
AUS,7188,5101.496083784381,2008,300,12
AUS,7189,4923.436770617895,2008,300,13
AUS,7190,4818.023310861877,2008,300,14
AUS,7191,4851.297273336762,2008,300,15
AUS,7192,4840.32014432291,2008,300,16
AUS,7193,4825.326157871187,2008,300,17
AUS,7194,4791.453050485809,2008,300,18
AUS,7195,4669.797782231506,2008,300,19
AUS,7196,4482.411226801144,2008,300,20
AUS,7197,4348.51829218984,2008,300,21
AUS,7198,4242.878037649548,2008,300,22
AUS,7199,4278.544045510186,2008,300,23
AUS,7200,4149.614314850378,2008,300,24
SWE,1,7986.863078248107,2008,1,1
SWE,2,7936.339288445939,2008,1,2
SWE,3,7845.08155413725,2008,1,3
SWE,4,7819.910682703316,2008,1,4
SWE,5,7878.07117632664,2008,1,5
SWE,6,8065.288470594617,2008,1,6
SWE,7,8329.53310131252,2008,1,7
SWE,8,8453.926499409947,2008,1,8
SWE,9,8590.67182695469,2008,1,9
SWE,10,8662.781071995852,2008,1,10
SWE,11,8684.954254881484,2008,1,11
SWE,12,8671.151996991697,2008,1,12
SWE,13,8645.87103653098,2008,1,13
SWE,14,8691.435149838135,2008,1,14
SWE,15,8747.294180313804,2008,1,15
SWE,16,8795.483756972586,2008,1,16
SWE,17,8685.042968647238,2008,1,17
SWE,18,8477.715237709355,2008,1,18
SWE,19,8313.403091622982,2008,1,19
SWE,20,8095.296103573621,2008,1,20
SWE,21,7938.893477974778,2008,1,21
SWE,22,7757.000896901056,2008,1,22
SWE,23,7729.652851494626,2008,1,23
SWE,24,7685.877576455039,2008,1,24
SWE,3577,6036.65395871951,2008,150,1
SWE,3578,6009.14826580464,2008,150,2
SWE,3579,5947.515907335482,2008,150,3
SWE,3580,6012.1689198040685,2008,150,4
SWE,3581,6433.877931550223,2008,150,5
SWE,3582,7089.525318968505,2008,150,6
SWE,3583,7469.344556875272,2008,150,7
SWE,3584,7552.069274859235,2008,150,8
SWE,3585,7614.849567120656,2008,150,9
SWE,3586,7605.146417005643,2008,150,10
SWE,3587,7511.797056250151,2008,150,11
SWE,3588,7389.488110014529,2008,150,12
SWE,3589,7277.512313588991,2008,150,13
SWE,3590,7227.432465792619,2008,150,14
SWE,3591,7163.987755705092,2008,150,15
SWE,3592,7132.011779893766,2008,150,16
SWE,3593,6924.496807187496,2008,150,17
SWE,3594,6707.110023921183,2008,150,18
SWE,3595,6531.975755695488,2008,150,19
SWE,3596,6301.751654151321,2008,150,20
SWE,3597,6104.571771172807,2008,150,21
SWE,3598,5880.728250564872,2008,150,22
SWE,3599,5848.461340865401,2008,150,23
SWE,3600,5775.002727701242,2008,150,24
SWE,7177,7061.526782040777,2008,300,1
SWE,7178,7006.211950338119,2008,300,2
SWE,7179,6936.929707906587,2008,300,3
SWE,7180,6922.712013108673,2008,300,4
SWE,7181,7008.270428064687,2008,300,5
SWE,7182,7261.561494319372,2008,300,6
SWE,7183,7624.503707113759,2008,300,7
SWE,7184,7782.071055286596,2008,300,8
SWE,7185,7919.703330342895,2008,300,9
SWE,7186,7974.839646632368,2008,300,10
SWE,7187,8003.711103743841,2008,300,11
SWE,7188,7986.184119625104,2008,300,12
SWE,7189,7986.8806384261825,2008,300,13
SWE,7190,8070.480358824574,2008,300,14
SWE,7191,8208.753597408207,2008,300,15
SWE,7192,8365.368970787365,2008,300,16
SWE,7193,8392.268591002043,2008,300,17
SWE,7194,8270.92660815753,2008,300,18
SWE,7195,8152.480478479945,2008,300,19
SWE,7196,7926.612563414318,2008,300,20
SWE,7197,7708.459268902583,2008,300,21
SWE,7198,7433.176291010941,2008,300,22
SWE,7199,7281.755141783159,2008,300,23
SWE,7200,7147.336813101003,2008,300,24
POL,1,9184.523417749459,2008,1,1
POL,2,9015.263403919635,2008,1,2
POL,3,8955.846771684051,2008,1,3
POL,4,9223.488760658798,2008,1,4
POL,5,8852.822146134742,2008,1,5
POL,6,10232.076792370486,2008,1,6
POL,7,10607.643211470031,2008,1,7
POL,8,11219.431699548657,2008,1,8
POL,9,11808.93748331862,2008,1,9
POL,10,12214.430131115054,2008,1,10
POL,11,12327.332509599466,2008,1,11
POL,12,12297.500481760433,2008,1,12
POL,13,12250.548861353645,2008,1,13
POL,14,12037.670069127005,2008,1,14
POL,15,11989.971875825946,2008,1,15
POL,16,12396.162184464025,2008,1,16
POL,17,12325.782351570699,2008,1,17
POL,18,12195.778608164843,2008,1,18
POL,19,12136.920306390297,2008,1,19
POL,20,11814.544899140723,2008,1,20
POL,21,11221.947014117353,2008,1,21
POL,22,10661.20887855043,2008,1,22
POL,23,9838.026929544223,2008,1,23
POL,24,11014.248808256045,2008,1,24
POL,3577,9751.623768636138,2008,150,1
POL,3578,9547.73395775603,2008,150,2
POL,3579,9519.260969042889,2008,150,3
POL,3580,9390.619957926116,2008,150,4
POL,3581,9677.871722434726,2008,150,5
POL,3582,11275.819177722013,2008,150,6
POL,3583,12356.005979030286,2008,150,7
POL,3584,12802.645168873463,2008,150,8
POL,3585,12755.670308561974,2008,150,9
POL,3586,12811.040512268237,2008,150,10
POL,3587,12912.081995049635,2008,150,11
POL,3588,12924.827565520287,2008,150,12
POL,3589,12722.968804225744,2008,150,13
POL,3590,12689.901034490189,2008,150,14
POL,3591,12748.70032910436,2008,150,15
POL,3592,12737.467968678184,2008,150,16
POL,3593,12724.08893458934,2008,150,17
POL,3594,12765.736496160582,2008,150,18
POL,3595,12918.008217085971,2008,150,19
POL,3596,12794.036381558184,2008,150,20
POL,3597,12466.3074064302,2008,150,21
POL,3598,11637.772103596986,2008,150,22
POL,3599,10748.151514574758,2008,150,23
POL,3600,9715.76455863104,2008,150,24
POL,7177,9872.154228721365,2008,300,1
POL,7178,9676.882807308832,2008,300,2
POL,7179,9668.59481322069,2008,300,3
POL,7180,9747.78960691338,2008,300,4
POL,7181,10015.088916134626,2008,300,5
POL,7182,10742.474652642495,2008,300,6
POL,7183,11310.264390766599,2008,300,7
POL,7184,11716.981966521977,2008,300,8
POL,7185,12002.359444570282,2008,300,9
POL,7186,11996.583304839516,2008,300,10
POL,7187,12049.894306643408,2008,300,11
POL,7188,11954.329359762944,2008,300,12
POL,7189,11771.697702841268,2008,300,13
POL,7190,11566.46358285412,2008,300,14
POL,7191,11527.23246007728,2008,300,15
POL,7192,11672.623902767049,2008,300,16
POL,7193,12100.366558090938,2008,300,17
POL,7194,12330.229568617146,2008,300,18
POL,7195,12206.389008523876,2008,300,19
POL,7196,11971.248464224796,2008,300,20
POL,7197,11402.440155998098,2008,300,21
POL,7198,10724.871144367076,2008,300,22
POL,7199,9896.607656459344,2008,300,23
POL,7200,9216.390060967587,2008,300,24
BEL,1,4925.976423147516,2008,1,1
BEL,2,4775.663469466693,2008,1,2
BEL,3,4624.775093611114,2008,1,3
BEL,4,4518.660814841604,2008,1,4
