location,technology,time_step,availability,scenario,period,timestep
FRA,WindOn,7190,0.3240804172892832,2008,300,14
FRA,WindOn,7191,0.3204015179139778,2008,300,15
FRA,WindOn,7192,0.32003469214655,2008,300,16
FRA,WindOn,7193,0.3246742583055184,2008,300,17
FRA,WindOn,7194,0.3397145783798082,2008,300,18
FRA,WindOn,7195,0.3351690148459395,2008,300,19
FRA,WindOn,7196,0.3291004655387189,2008,300,20
FRA,WindOn,7197,0.3132868890646956,2008,300,21
FRA,WindOn,7198,0.3004480843096563,2008,300,22
FRA,WindOn,7199,0.2683862015774478,2008,300,23
FRA,WindOn,7200,0.2680910249113589,2008,300,24
NOR,WindOn,1,0.3393591573725728,2008,1,1
NOR,WindOn,2,0.3584379615303994,2008,1,2
NOR,WindOn,3,0.3693724629492085,2008,1,3
NOR,WindOn,4,0.3511151553567319,2008,1,4
NOR,WindOn,5,0.3411965977698283,2008,1,5
NOR,WindOn,6,0.3428205837347533,2008,1,6
NOR,WindOn,7,0.348633374772984,2008,1,7
NOR,WindOn,8,0.3510229556700604,2008,1,8
NOR,WindOn,9,0.3492350742204618,2008,1,9
NOR,WindOn,10,0.3699902009001879,2008,1,10
NOR,WindOn,11,0.4141614014334641,2008,1,11
NOR,WindOn,12,0.4272348402473425,2008,1,12
NOR,WindOn,13,0.4025945174779556,2008,1,13
NOR,WindOn,14,0.395014642611052,2008,1,14
NOR,WindOn,15,0.4015990612185953,2008,1,15
NOR,WindOn,16,0.4044160144850619,2008,1,16
NOR,WindOn,17,0.4039911334224492,2008,1,17
NOR,WindOn,18,0.4197005546181956,2008,1,18
NOR,WindOn,19,0.442646213086334,2008,1,19
NOR,WindOn,20,0.4589963506647686,2008,1,20
NOR,WindOn,21,0.464076576640151,2008,1,21
NOR,WindOn,22,0.4881764801203726,2008,1,22
NOR,WindOn,23,0.5593038617388919,2008,1,23
NOR,WindOn,24,0.5840996111330437,2008,1,24
NOR,WindOn,3577,0.5209587765076282,2008,150,1
NOR,WindOn,3578,0.5793590723942026,2008,150,2
NOR,WindOn,3579,0.5812886326740531,2008,150,3
NOR,WindOn,3580,0.5815671461259422,2008,150,4
NOR,WindOn,3581,0.6017070308948756,2008,150,5
NOR,WindOn,3582,0.6029236969393906,2008,150,6
NOR,WindOn,3583,0.5657271262483868,2008,150,7
NOR,WindOn,3584,0.4983628603924925,2008,150,8
NOR,WindOn,3585,0.4798819662834191,2008,150,9
NOR,WindOn,3586,0.4719280341176241,2008,150,10
NOR,WindOn,3587,0.4233062048884571,2008,150,11
NOR,WindOn,3588,0.4077419849436377,2008,150,12
NOR,WindOn,3589,0.3718717902745534,2008,150,13
NOR,WindOn,3590,0.3349534080967239,2008,150,14
NOR,WindOn,3591,0.3235000437368214,2008,150,15
NOR,WindOn,3592,0.3315275919796316,2008,150,16
NOR,WindOn,3593,0.314718128371975,2008,150,17
NOR,WindOn,3594,0.2613069315972283,2008,150,18
NOR,WindOn,3595,0.2239819492961413,2008,150,19
NOR,WindOn,3596,0.2278373168130659,2008,150,20
NOR,WindOn,3597,0.226982905671885,2008,150,21
NOR,WindOn,3598,0.2247464088160921,2008,150,22
NOR,WindOn,3599,0.1466341108064096,2008,150,23
NOR,WindOn,3600,0.0948323654526909,2008,150,24
NOR,WindOn,7177,0.7231499711159333,2008,300,1
NOR,WindOn,7178,0.5545413656290623,2008,300,2
NOR,WindOn,7179,0.3624232347274903,2008,300,3
NOR,WindOn,7180,0.289882927010906,2008,300,4
NOR,WindOn,7181,0.2441793178468211,2008,300,5
NOR,WindOn,7182,0.2201046125630642,2008,300,6
NOR,WindOn,7183,0.213617688604618,2008,300,7
NOR,WindOn,7184,0.2247187272430531,2008,300,8
NOR,WindOn,7185,0.2645704892074879,2008,300,9
NOR,WindOn,7186,0.3444455334490659,2008,300,10
NOR,WindOn,7187,0.3374567603577882,2008,300,11
NOR,WindOn,7188,0.4375814471425692,2008,300,12
NOR,WindOn,7189,0.4968556463751679,2008,300,13
NOR,WindOn,7190,0.4639872656128614,2008,300,14
NOR,WindOn,7191,0.4673716791067865,2008,300,15
NOR,WindOn,7192,0.5339264644754225,2008,300,16
NOR,WindOn,7193,0.631953899299009,2008,300,17
NOR,WindOn,7194,0.6205801657406564,2008,300,18
NOR,WindOn,7195,0.6654859301704008,2008,300,19
NOR,WindOn,7196,0.742784502006865,2008,300,20
NOR,WindOn,7197,0.7498843793182697,2008,300,21
NOR,WindOn,7198,0.686423108122942,2008,300,22
NOR,WindOn,7199,0.4954351529309263,2008,300,23
NOR,WindOn,7200,0.5816221220551577,2008,300,24
BLT,WindOn,1,0.1283727578658077,2008,1,1
BLT,WindOn,2,0.1385368595147596,2008,1,2
BLT,WindOn,3,0.1462760158280035,2008,1,3
BLT,WindOn,4,0.1699820610714743,2008,1,4
BLT,WindOn,5,0.1966192537026487,2008,1,5
BLT,WindOn,6,0.2055806757728807,2008,1,6
BLT,WindOn,7,0.2215000061014086,2008,1,7
BLT,WindOn,8,0.2341544256074237,2008,1,8
BLT,WindOn,9,0.249669771948818,2008,1,9
BLT,WindOn,10,0.2739529329108217,2008,1,10
BLT,WindOn,11,0.3023031532057465,2008,1,11
BLT,WindOn,12,0.2787335544852689,2008,1,12
BLT,WindOn,13,0.2568916161206293,2008,1,13
BLT,WindOn,14,0.2223147493552914,2008,1,14
BLT,WindOn,15,0.2262061703297238,2008,1,15
BLT,WindOn,16,0.2455167262179313,2008,1,16
BLT,WindOn,17,0.2635815510634691,2008,1,17
BLT,WindOn,18,0.2785819611499557,2008,1,18
BLT,WindOn,19,0.2768569136801472,2008,1,19
BLT,WindOn,20,0.2577058233551189,2008,1,20
BLT,WindOn,21,0.2421365928975653,2008,1,21
BLT,WindOn,22,0.2276309686869979,2008,1,22
BLT,WindOn,23,0.2430361557516553,2008,1,23
BLT,WindOn,24,0.230618468221878,2008,1,24
BLT,WindOn,3577,0.1970675108547623,2008,150,1
BLT,WindOn,3578,0.1957143555321128,2008,150,2
BLT,WindOn,3579,0.1889868253568818,2008,150,3
BLT,WindOn,3580,0.1559543604757817,2008,150,4
BLT,WindOn,3581,0.1111143843651112,2008,150,5
BLT,WindOn,3582,0.0800725726852659,2008,150,6
BLT,WindOn,3583,0.0804779886587955,2008,150,7
BLT,WindOn,3584,0.0948019358335672,2008,150,8
BLT,WindOn,3585,0.1139834846165484,2008,150,9
BLT,WindOn,3586,0.1306009111504567,2008,150,10
BLT,WindOn,3587,0.1306578985026191,2008,150,11
BLT,WindOn,3588,0.1428679503452414,2008,150,12
BLT,WindOn,3589,0.1473768248063106,2008,150,13
BLT,WindOn,3590,0.1444721633876651,2008,150,14
BLT,WindOn,3591,0.1348388738983924,2008,150,15
BLT,WindOn,3592,0.1210366130893798,2008,150,16
BLT,WindOn,3593,0.0912404191226133,2008,150,17
BLT,WindOn,3594,0.0763877204251325,2008,150,18
BLT,WindOn,3595,0.0791570152813587,2008,150,19
BLT,WindOn,3596,0.0963966006464861,2008,150,20
BLT,WindOn,3597,0.1153277139162072,2008,150,21
BLT,WindOn,3598,0.1300111674018532,2008,150,22
BLT,WindOn,3599,0.1438115903716627,2008,150,23
BLT,WindOn,3600,0.1393977711036205,2008,150,24
BLT,WindOn,7177,0.83889015294579,2008,300,1
BLT,WindOn,7178,0.8563860901585625,2008,300,2
BLT,WindOn,7179,0.8835397081041045,2008,300,3
BLT,WindOn,7180,0.895013026860052,2008,300,4
BLT,WindOn,7181,0.8998587538852453,2008,300,5
BLT,WindOn,7182,0.9056895979822828,2008,300,6
BLT,WindOn,7183,0.9092358900820336,2008,300,7
BLT,WindOn,7184,0.8989271142383054,2008,300,8
BLT,WindOn,7185,0.8961492124638331,2008,300,9
BLT,WindOn,7186,0.903044516599451,2008,300,10
BLT,WindOn,7187,0.9020391534661348,2008,300,11
BLT,WindOn,7188,0.8982976961636406,2008,300,12
BLT,WindOn,7189,0.8953476803599862,2008,300,13
BLT,WindOn,7190,0.9065823294087596,2008,300,14
BLT,WindOn,7191,0.903829145811171,2008,300,15
BLT,WindOn,7192,0.903965217073373,2008,300,16
BLT,WindOn,7193,0.9026688470245804,2008,300,17
BLT,WindOn,7194,0.9036961884849268,2008,300,18
BLT,WindOn,7195,0.9031079183825308,2008,300,19
BLT,WindOn,7196,0.898272777340319,2008,300,20
BLT,WindOn,7197,0.8911438288636295,2008,300,21
BLT,WindOn,7198,0.8817235687478796,2008,300,22
BLT,WindOn,7199,0.8455124194894278,2008,300,23
BLT,WindOn,7200,0.8291297171182357,2008,300,24
FIN,WindOn,1,0.496244086042334,2008,1,1
FIN,WindOn,2,0.5179680122586406,2008,1,2
FIN,WindOn,3,0.5380055456668229,2008,1,3
FIN,WindOn,4,0.5560091745978463,2008,1,4
FIN,WindOn,5,0.5805542154631597,2008,1,5
FIN,WindOn,6,0.609304673319548,2008,1,6
FIN,WindOn,7,0.6399623867152208,2008,1,7
FIN,WindOn,8,0.6602527919961395,2008,1,8
FIN,WindOn,9,0.6846693782572618,2008,1,9
FIN,WindOn,10,0.6935611828894543,2008,1,10
FIN,WindOn,11,0.7635011325192904,2008,1,11
FIN,WindOn,12,0.7563449962685265,2008,1,12
FIN,WindOn,13,0.7628883164463027,2008,1,13
FIN,WindOn,14,0.7720972955000803,2008,1,14
FIN,WindOn,15,0.7855150581438983,2008,1,15
FIN,WindOn,16,0.7928023239658042,2008,1,16
FIN,WindOn,17,0.8057373138727459,2008,1,17
FIN,WindOn,18,0.8091550168629997,2008,1,18
FIN,WindOn,19,0.817174515007544,2008,1,19
FIN,WindOn,20,0.8113877598887269,2008,1,20
FIN,WindOn,21,0.8076416308186448,2008,1,21
FIN,WindOn,22,0.8045258500007006,2008,1,22
FIN,WindOn,23,0.8613389036897986,2008,1,23
FIN,WindOn,24,0.8459699484117036,2008,1,24
FIN,WindOn,3577,0.1554049213849246,2008,150,1
FIN,WindOn,3578,0.1281478423516676,2008,150,2
FIN,WindOn,3579,0.1066905848401243,2008,150,3
FIN,WindOn,3580,0.0817660745464552,2008,150,4
FIN,WindOn,3581,0.058334213229647,2008,150,5
FIN,WindOn,3582,0.028955250627056,2008,150,6
FIN,WindOn,3583,0.0178991786301725,2008,150,7
FIN,WindOn,3584,0.0186232639058797,2008,150,8
FIN,WindOn,3585,0.028317522987599,2008,150,9
FIN,WindOn,3586,0.0423993054815084,2008,150,10
FIN,WindOn,3587,0.0422972310259222,2008,150,11
FIN,WindOn,3588,0.0560435977061798,2008,150,12
FIN,WindOn,3589,0.0716024657097841,2008,150,13
FIN,WindOn,3590,0.0856542940686704,2008,150,14
FIN,WindOn,3591,0.0934717760898838,2008,150,15
FIN,WindOn,3592,0.0985284989933019,2008,150,16
FIN,WindOn,3593,0.1099896761289775,2008,150,17
FIN,WindOn,3594,0.1339828090691185,2008,150,18
FIN,WindOn,3595,0.1672645097512827,2008,150,19
FIN,WindOn,3596,0.2018613467249388,2008,150,20
FIN,WindOn,3597,0.2268153878318102,2008,150,21
FIN,WindOn,3598,0.2419538015128336,2008,150,22
FIN,WindOn,3599,0.2762178161803981,2008,150,23
FIN,WindOn,3600,0.2922024808487048,2008,150,24
FIN,WindOn,7177,0.8751221018944682,2008,300,1
FIN,WindOn,7178,0.8803617801873763,2008,300,2
FIN,WindOn,7179,0.9002236319358655,2008,300,3
FIN,WindOn,7180,0.918866612147553,2008,300,4
FIN,WindOn,7181,0.9265149608478832,2008,300,5
FIN,WindOn,7182,0.9328455187788434,2008,300,6
FIN,WindOn,7183,0.933818643717411,2008,300,7
FIN,WindOn,7184,0.9320709250390636,2008,300,8
FIN,WindOn,7185,0.9286554770094118,2008,300,9
FIN,WindOn,7186,0.9241386176439544,2008,300,10
FIN,WindOn,7187,0.9172640176676328,2008,300,11
FIN,WindOn,7188,0.916254132718725,2008,300,12
FIN,WindOn,7189,0.913354875105931,2008,300,13
FIN,WindOn,7190,0.9004878201073563,2008,300,14
FIN,WindOn,7191,0.8824130860888817,2008,300,15
FIN,WindOn,7192,0.8604448465499789,2008,300,16
FIN,WindOn,7193,0.823540805379615,2008,300,17
FIN,WindOn,7194,0.7790370293488966,2008,300,18
FIN,WindOn,7195,0.7382664660485074,2008,300,19
FIN,WindOn,7196,0.7122561170594666,2008,300,20
FIN,WindOn,7197,0.690614611159452,2008,300,21
FIN,WindOn,7198,0.6770271199652969,2008,300,22
FIN,WindOn,7199,0.6417739969055503,2008,300,23
FIN,WindOn,7200,0.6214347823341456,2008,300,24
CZE,WindOn,1,0.1339736715631539,2008,1,1
CZE,WindOn,2,0.1039523053884625,2008,1,2
CZE,WindOn,3,0.0795247027646111,2008,1,3
CZE,WindOn,4,0.0760361228275232,2008,1,4
CZE,WindOn,5,0.0796787387493144,2008,1,5
CZE,WindOn,6,0.0800131419246222,2008,1,6
CZE,WindOn,7,0.079014708972237,2008,1,7
CZE,WindOn,8,0.0793511560446984,2008,1,8
CZE,WindOn,9,0.0693774086468107,2008,1,9
CZE,WindOn,10,0.0639158135033625,2008,1,10
CZE,WindOn,11,0.0214985011905122,2008,1,11
CZE,WindOn,12,0.0202161255996973,2008,1,12
CZE,WindOn,13,0.0198798707434399,2008,1,13
CZE,WindOn,14,0.0213814870468495,2008,1,14
CZE,WindOn,15,0.0209609523833555,2008,1,15
CZE,WindOn,16,0.022913790442723,2008,1,16
CZE,WindOn,17,0.0288745340145524,2008,1,17
CZE,WindOn,18,0.0335680814814831,2008,1,18
CZE,WindOn,19,0.0360893813788864,2008,1,19
CZE,WindOn,20,0.0402181588999324,2008,1,20
CZE,WindOn,21,0.0433389806314581,2008,1,21
CZE,WindOn,22,0.0491820879282656,2008,1,22
CZE,WindOn,23,0.0606050825401894,2008,1,23
CZE,WindOn,24,0.0713619095000959,2008,1,24
CZE,WindOn,3577,0.2287929213637662,2008,150,1
CZE,WindOn,3578,0.2006189295533868,2008,150,2
CZE,WindOn,3579,0.1755632001532885,2008,150,3
CZE,WindOn,3580,0.1823807982595932,2008,150,4
CZE,WindOn,3581,0.1965027254182843,2008,150,5
CZE,WindOn,3582,0.1770412292980655,2008,150,6
CZE,WindOn,3583,0.1415969172163284,2008,150,7
CZE,WindOn,3584,0.154101801933393,2008,150,8
CZE,WindOn,3585,0.1765526225032651,2008,150,9
CZE,WindOn,3586,0.2027780363476603,2008,150,10
CZE,WindOn,3587,0.1683559642476018,2008,150,11
CZE,WindOn,3588,0.2487804514383879,2008,150,12
CZE,WindOn,3589,0.2986773742493001,2008,150,13
CZE,WindOn,3590,0.3297908308166352,2008,150,14
CZE,WindOn,3591,0.3731700863542745,2008,150,15
CZE,WindOn,3592,0.4069193497781531,2008,150,16
CZE,WindOn,3593,0.4211426733164633,2008,150,17
CZE,WindOn,3594,0.4302533398377195,2008,150,18
CZE,WindOn,3595,0.4921502712705298,2008,150,19
CZE,WindOn,3596,0.5119854472253443,2008,150,20
CZE,WindOn,3597,0.5064606933053181,2008,150,21
CZE,WindOn,3598,0.4960188606541202,2008,150,22
CZE,WindOn,3599,0.3642515313287196,2008,150,23
CZE,WindOn,3600,0.3729476277577369,2008,150,24
CZE,WindOn,7177,0.0890793285553197,2008,300,1
CZE,WindOn,7178,0.1077603470502426,2008,300,2
CZE,WindOn,7179,0.1212413258179124,2008,300,3
CZE,WindOn,7180,0.1300071582070806,2008,300,4
CZE,WindOn,7181,0.1441058623776865,2008,300,5
CZE,WindOn,7182,0.161434920265218,2008,300,6
CZE,WindOn,7183,0.168296175812846,2008,300,7
CZE,WindOn,7184,0.183520550484566,2008,300,8
CZE,WindOn,7185,0.1938740026150124,2008,300,9
CZE,WindOn,7186,0.1839363378642212,2008,300,10
CZE,WindOn,7187,0.1320804550733334,2008,300,11
CZE,WindOn,7188,0.1609552864617716,2008,300,12
CZE,WindOn,7189,0.199232334993251,2008,300,13
CZE,WindOn,7190,0.2297040961988576,2008,300,14
CZE,WindOn,7191,0.2698489232808644,2008,300,15
CZE,WindOn,7192,0.3769577323752116,2008,300,16
CZE,WindOn,7193,0.4779867741753523,2008,300,17
CZE,WindOn,7194,0.5452822560883609,2008,300,18
CZE,WindOn,7195,0.583406687051314,2008,300,19
CZE,WindOn,7196,0.5855310598691374,2008,300,20
CZE,WindOn,7197,0.5710461701459768,2008,300,21
CZE,WindOn,7198,0.569641592355361,2008,300,22
CZE,WindOn,7199,0.5380939381070835,2008,300,23
CZE,WindOn,7200,0.5671135800380324,2008,300,24
GER,WindOn,1,0.0866932865465335,2008,1,1
GER,WindOn,2,0.0775645356988907,2008,1,2
GER,WindOn,3,0.0697019611382671,2008,1,3
GER,WindOn,4,0.0659553085585399,2008,1,4
GER,WindOn,5,0.0622400879366724,2008,1,5
GER,WindOn,6,0.0580412916653287,2008,1,6
GER,WindOn,7,0.0544976096239346,2008,1,7
GER,WindOn,8,0.0533354110389167,2008,1,8
GER,WindOn,9,0.0525860743171737,2008,1,9
GER,WindOn,10,0.0540556095055058,2008,1,10
GER,WindOn,11,0.0410312135875016,2008,1,11
GER,WindOn,12,0.0376577529359742,2008,1,12
GER,WindOn,13,0.0337521747034477,2008,1,13
GER,WindOn,14,0.0336319351225068,2008,1,14
GER,WindOn,15,0.0332181400087539,2008,1,15
GER,WindOn,16,0.039635599802435,2008,1,16
GER,WindOn,17,0.0502521879511976,2008,1,17
GER,WindOn,18,0.0587846438721083,2008,1,18
GER,WindOn,19,0.0633474986409623,2008,1,19
GER,WindOn,20,0.0645991582370927,2008,1,20
GER,WindOn,21,0.0646824146069964,2008,1,21
GER,WindOn,22,0.0676937655137286,2008,1,22
GER,WindOn,23,0.0650537775546673,2008,1,23
GER,WindOn,24,0.0690730814846349,2008,1,24
GER,WindOn,3577,0.23411921963926,2008,150,1
GER,WindOn,3578,0.239505122673746,2008,150,2
GER,WindOn,3579,0.248998993012193,2008,150,3
GER,WindOn,3580,0.260674627013397,2008,150,4
GER,WindOn,3581,0.26857521241824,2008,150,5
GER,WindOn,3582,0.268321345449034,2008,150,6
GER,WindOn,3583,0.235126595599578,2008,150,7
GER,WindOn,3584,0.195998880032941,2008,150,8
GER,WindOn,3585,0.172640034611209,2008,150,9
GER,WindOn,3586,0.170929442782594,2008,150,10
GER,WindOn,3587,0.161399446958367,2008,150,11
GER,WindOn,3588,0.181081126200613,2008,150,12
GER,WindOn,3589,0.186758703222659,2008,150,13
GER,WindOn,3590,0.200807126825249,2008,150,14
GER,WindOn,3591,0.227244243345741,2008,150,15
GER,WindOn,3592,0.260410021088414,2008,150,16
GER,WindOn,3593,0.283234470625697,2008,150,17
GER,WindOn,3594,0.301293008758655,2008,150,18
GER,WindOn,3595,0.351966804952273,2008,150,19
GER,WindOn,3596,0.392539339830266,2008,150,20
GER,WindOn,3597,0.417496963275719,2008,150,21
GER,WindOn,3598,0.394816633967957,2008,150,22
GER,WindOn,3599,0.372730618933458,2008,150,23
GER,WindOn,3600,0.360831299117657,2008,150,24
GER,WindOn,7177,0.428935299151138,2008,300,1
GER,WindOn,7178,0.461193982444112,2008,300,2
GER,WindOn,7179,0.481555981847994,2008,300,3
GER,WindOn,7180,0.494345976415116,2008,300,4
GER,WindOn,7181,0.508732650038057,2008,300,5
GER,WindOn,7182,0.528199084825047,2008,300,6
GER,WindOn,7183,0.541824001359614,2008,300,7
GER,WindOn,7184,0.547101384254944,2008,300,8
GER,WindOn,7185,0.551443481851005,2008,300,9
GER,WindOn,7186,0.505594365382854,2008,300,10
GER,WindOn,7187,0.420419170946395,2008,300,11
GER,WindOn,7188,0.452188744263398,2008,300,12
GER,WindOn,7189,0.478188791986308,2008,300,13
GER,WindOn,7190,0.494175464769829,2008,300,14
GER,WindOn,7191,0.53250496383282,2008,300,15
GER,WindOn,7192,0.544249606720968,2008,300,16
GER,WindOn,7193,0.550591642945763,2008,300,17
GER,WindOn,7194,0.551736444425479,2008,300,18
GER,WindOn,7195,0.540765737834463,2008,300,19
GER,WindOn,7196,0.527747680664881,2008,300,20
GER,WindOn,7197,0.509703772495809,2008,300,21
GER,WindOn,7198,0.483761476111177,2008,300,22
GER,WindOn,7199,0.428013567692063,2008,300,23
GER,WindOn,7200,0.429701528112987,2008,300,24
UKI,WindOn,1,0.1135269248670275,2008,1,1
UKI,WindOn,2,0.1152171557581225,2008,1,2
UKI,WindOn,3,0.1120244914460987,2008,1,3
UKI,WindOn,4,0.1073377816250918,2008,1,4
UKI,WindOn,5,0.1040041066377954,2008,1,5
UKI,WindOn,6,0.1038038818128769,2008,1,6
UKI,WindOn,7,0.109731428324908,2008,1,7
UKI,WindOn,8,0.1185320633433739,2008,1,8
UKI,WindOn,9,0.1232867065256133,2008,1,9
UKI,WindOn,10,0.1301973000078182,2008,1,10
UKI,WindOn,11,0.1198078724544988,2008,1,11
UKI,WindOn,12,0.1302892203111644,2008,1,12
UKI,WindOn,13,0.1356413362965484,2008,1,13
UKI,WindOn,14,0.1382100339744937,2008,1,14
UKI,WindOn,15,0.14434389948292,2008,1,15
UKI,WindOn,16,0.146362898775139,2008,1,16
UKI,WindOn,17,0.1479265958519528,2008,1,17
UKI,WindOn,18,0.1572330807606969,2008,1,18
UKI,WindOn,19,0.1723256497004849,2008,1,19
UKI,WindOn,20,0.1864311677495339,2008,1,20
UKI,WindOn,21,0.1977742637518864,2008,1,21
UKI,WindOn,22,0.2089519182279945,2008,1,22
UKI,WindOn,23,0.2426999423894847,2008,1,23
UKI,WindOn,24,0.2586271962733538,2008,1,24
UKI,WindOn,3577,0.1689095450444883,2008,150,1
UKI,WindOn,3578,0.1750709679125538,2008,150,2
UKI,WindOn,3579,0.1804826077668954,2008,150,3
UKI,WindOn,3580,0.1816666619236133,2008,150,4
UKI,WindOn,3581,0.1742953044493543,2008,150,5
UKI,WindOn,3582,0.1545026321125569,2008,150,6
UKI,WindOn,3583,0.15788601750195,2008,150,7
UKI,WindOn,3584,0.1637994604740107,2008,150,8
UKI,WindOn,3585,0.1752612640439586,2008,150,9
UKI,WindOn,3586,0.1620919470074824,2008,150,10
UKI,WindOn,3587,0.1466119728540179,2008,150,11
UKI,WindOn,3588,0.1335760278523118,2008,150,12
UKI,WindOn,3589,0.1246006609113552,2008,150,13
UKI,WindOn,3590,0.1049211167585557,2008,150,14
UKI,WindOn,3591,0.0829977537792371,2008,150,15
UKI,WindOn,3592,0.0676147114402403,2008,150,16
UKI,WindOn,3593,0.0534251536655446,2008,150,17
UKI,WindOn,3594,0.0386311218310122,2008,150,18
UKI,WindOn,3595,0.0317658644088877,2008,150,19
UKI,WindOn,3596,0.0306695278392609,2008,150,20
UKI,WindOn,3597,0.0346448816028363,2008,150,21
UKI,WindOn,3598,0.0373220378017769,2008,150,22
UKI,WindOn,3599,0.027335661116201,2008,150,23
UKI,WindOn,3600,0.0343415963127887,2008,150,24
UKI,WindOn,7177,0.6823305850231218,2008,300,1
UKI,WindOn,7178,0.6958968030517412,2008,300,2
UKI,WindOn,7179,0.707947415602258,2008,300,3
UKI,WindOn,7180,0.7055967964860397,2008,300,4
UKI,WindOn,7181,0.699620927658902,2008,300,5
UKI,WindOn,7182,0.6946369451091996,2008,300,6
UKI,WindOn,7183,0.6731435903043532,2008,300,7
UKI,WindOn,7184,0.6602859857513333,2008,300,8
UKI,WindOn,7185,0.6638686595892072,2008,300,9
UKI,WindOn,7186,0.6859815082202196,2008,300,10
UKI,WindOn,7187,0.6914006258909966,2008,300,11
UKI,WindOn,7188,0.7107216128940201,2008,300,12
UKI,WindOn,7189,0.7413080516156773,2008,300,13
UKI,WindOn,7190,0.7626261674795103,2008,300,14
UKI,WindOn,7191,0.7686148515330478,2008,300,15
UKI,WindOn,7192,0.7821870927148369,2008,300,16
UKI,WindOn,7193,0.7764691900772939,2008,300,17
UKI,WindOn,7194,0.7500293770123694,2008,300,18
UKI,WindOn,7195,0.7255384561703128,2008,300,19
UKI,WindOn,7196,0.7018991475732259,2008,300,20
UKI,WindOn,7197,0.6842249864019041,2008,300,21
UKI,WindOn,7198,0.6701619052593436,2008,300,22
UKI,WindOn,7199,0.6481270109642181,2008,300,23
UKI,WindOn,7200,0.6264611617322533,2008,300,24
ITA,WindOn,1,0.0489558313678655,2008,1,1
ITA,WindOn,2,0.0492317395124497,2008,1,2
ITA,WindOn,3,0.0607807839769986,2008,1,3
ITA,WindOn,4,0.0638552329856529,2008,1,4
ITA,WindOn,5,0.059126365803256,2008,1,5
ITA,WindOn,6,0.0477721748559404,2008,1,6
ITA,WindOn,7,0.0307136399524688,2008,1,7
ITA,WindOn,8,0.0247344335080141,2008,1,8
ITA,WindOn,9,0.0229717188330115,2008,1,9
ITA,WindOn,10,0.0156709414384408,2008,1,10
ITA,WindOn,11,0.0215471493999722,2008,1,11
ITA,WindOn,12,0.0084516748624987,2008,1,12
ITA,WindOn,13,0.014136585562389,2008,1,13
ITA,WindOn,14,0.0171883143940083,2008,1,14
ITA,WindOn,15,0.0177184930685043,2008,1,15
ITA,WindOn,16,0.0195265816968918,2008,1,16
ITA,WindOn,17,0.0250177380116828,2008,1,17
ITA,WindOn,18,0.0297162327678066,2008,1,18
ITA,WindOn,19,0.0365734624959063,2008,1,19
ITA,WindOn,20,0.0376287724055837,2008,1,20
ITA,WindOn,21,0.0358332451118359,2008,1,21
ITA,WindOn,22,0.028678151849824,2008,1,22
ITA,WindOn,23,0.0351216904984003,2008,1,23
ITA,WindOn,24,0.0528355956709813,2008,1,24
ITA,WindOn,3577,0.2763255790579697,2008,150,1
ITA,WindOn,3578,0.233711354428694,2008,150,2
ITA,WindOn,3579,0.2207410704082063,2008,150,3
ITA,WindOn,3580,0.162334777490897,2008,150,4
ITA,WindOn,3581,0.157449623395075,2008,150,5
ITA,WindOn,3582,0.1756674851770424,2008,150,6
ITA,WindOn,3583,0.0841251088692536,2008,150,7
ITA,WindOn,3584,0.0711120077580468,2008,150,8
ITA,WindOn,3585,0.091810184070053,2008,150,9
ITA,WindOn,3586,0.1464406877668821,2008,150,10
ITA,WindOn,3587,0.3080329146075015,2008,150,11
ITA,WindOn,3588,0.2238151463904171,2008,150,12
ITA,WindOn,3589,0.2688674593286376,2008,150,13
ITA,WindOn,3590,0.2322938482733257,2008,150,14
ITA,WindOn,3591,0.2003757481110412,2008,150,15
ITA,WindOn,3592,0.1497547663800663,2008,150,16
ITA,WindOn,3593,0.1100783157090625,2008,150,17
ITA,WindOn,3594,0.0783345907868033,2008,150,18
ITA,WindOn,3595,0.1121902848052067,2008,150,19
ITA,WindOn,3596,0.1816239245083874,2008,150,20
ITA,WindOn,3597,0.2279457371163831,2008,150,21
ITA,WindOn,3598,0.2340421394704069,2008,150,22
ITA,WindOn,3599,0.1152241921441299,2008,150,23
ITA,WindOn,3600,0.1375424411996479,2008,150,24
ITA,WindOn,7177,0.2737837776491437,2008,300,1
ITA,WindOn,7178,0.2509062398307555,2008,300,2
ITA,WindOn,7179,0.2309254794817657,2008,300,3
ITA,WindOn,7180,0.254708679921698,2008,300,4
ITA,WindOn,7181,0.2354469769286833,2008,300,5
ITA,WindOn,7182,0.2098366072184396,2008,300,6
ITA,WindOn,7183,0.1883981950065364,2008,300,7
ITA,WindOn,7184,0.1498452811217352,2008,300,8
ITA,WindOn,7185,0.1038775665100868,2008,300,9
ITA,WindOn,7186,0.0508648336583585,2008,300,10
ITA,WindOn,7187,0.0375481457683716,2008,300,11
ITA,WindOn,7188,0.0273151785906422,2008,300,12
ITA,WindOn,7189,0.0284597964249837,2008,300,13
ITA,WindOn,7190,0.0295195553398693,2008,300,14
ITA,WindOn,7191,0.0360255138621142,2008,300,15
ITA,WindOn,7192,0.053632106361771,2008,300,16
ITA,WindOn,7193,0.0533889362768026,2008,300,17
ITA,WindOn,7194,0.0430033029405662,2008,300,18
ITA,WindOn,7195,0.0263781388325469,2008,300,19
ITA,WindOn,7196,0.0185612297151465,2008,300,20
