method,blended,month,learning_rate,avg_total_cost,time,time_with_dispatch,scenario,scenario_cost
group_scenario,true,5,0.01,6.088869182611097e7,27.3529965,50.7116536,2012,5.8425582774270624e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,1982,8.421234704085675e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,1987,6.588573957055682e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,1992,5.677575843125843e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,1995,6.0657658362686396e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,1997,6.037446300496309e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,2002,5.7057206069597006e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,2008,6.152758299618906e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,2009,6.114487953459489e7
group_scenario,true,6,0.01,6.3671924584493175e7,32.9263831,55.0611289,2012,6.5411686249736175e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,1982,5.512093409231387e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,1987,6.477105332320872e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,1992,5.900981230384408e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,1995,5.858801491875917e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,1997,6.3523268677118644e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,2002,5.633336924885832e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,2008,5.6834911761772215e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,2009,5.742236540545583e7
group_scenario,true,7,0.01,5.8627358852376565e7,27.4937549,51.4399492,2012,5.604249994005822e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,1982,6.5211418382333264e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,1987,6.6778648937784076e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,1992,6.154730590886146e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,1995,5.836619478378542e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,1997,7.021437209757018e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,2002,7.196128810995515e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,2008,5.948425394601947e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,2009,5.964472156229912e7
group_scenario,true,8,0.01,6.5156920798794955e7,26.5151584,48.9019323,2012,7.32040834605465e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,1982,6.717224834340799e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,1987,6.329648784908287e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,1992,6.090913055989118e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,1995,6.130421321451329e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,1997,6.393405513612254e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,2002,6.780606187873375e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,2008,6.768185294868714e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,2009,6.4892340488501966e7
group_scenario,true,9,0.01,6.436659029866789e7,27.1562894,48.4650558,2012,6.230292226907031e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,1982,9.42075806327532e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,1987,1.1278391044519088e8
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,1992,9.645112751215698e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,1995,9.06032630556556e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,1997,1.1998529841279879e8
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,2002,9.21031791520358e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,2008,7.938180764531475e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,2009,9.395743782155305e7
per_scenario,true,1,0.01,9.717215708060554e7,26.7184619,46.4567933,2012,9.507580904799077e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,1982,7.104588562406656e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,1987,7.699997878078598e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,1992,7.668714164723428e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,1995,7.012328664614718e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,1997,7.605792340920803e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,2002,7.383074625082453e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,2008,6.699424420576426e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,2009,8.167499679550812e7
per_scenario,true,10,0.01,7.429542319384632e7,28.8408953,49.5675981,2012,7.524460538507797e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,1982,7.623614019728307e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,1987,1.0200170919992232e8
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,1992,8.296812917355527e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,1995,9.928891721272683e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,1997,8.241332520816302e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,2002,8.642312697506922e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,2008,8.737821883828181e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,2009,7.487817367621568e7
per_scenario,true,11,0.01,8.658234223764834e7,21.2664809,39.89222770000001,2012,8.76533396576178e7
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,1982,1.158077420420771e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,1987,1.2269557159924746e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,1992,9.645836633175287e7
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,1995,1.1270086911169943e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,1997,1.0534387021377805e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,2002,1.0396280470074584e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,2008,1.1015009148757383e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,2009,1.0427462995055652e8
per_scenario,true,12,0.01,1.0835104753148496e8,27.0113839,46.244151099999996,2012,1.0376548234593362e8
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,1982,9.609821778035e7
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,1987,1.0940443468085063e8
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,1992,9.835463683897954e7
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,1995,8.000926245304902e7
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,1997,7.845306757189989e7
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,2002,7.6078525953054e7
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,2008,9.103972414182737e7
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,2009,1.1321990859968716e8
per_scenario,true,2,0.01,9.381254204742366e7,24.1348901,44.9578848,2012,1.0165510040711525e8
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,1982,7.570106542730643e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,1987,1.0274444941512182e8
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,1992,7.248352345451769e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,1995,7.346130095011611e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,1997,8.210881286515358e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,2002,7.591611490824144e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,2008,7.837939085348555e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,2009,8.132900844495814e7
per_scenario,true,3,0.01,7.99817700683823e7,23.987082,46.7037829,2012,7.771226429653999e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,1982,6.94976183314769e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,1987,6.988556511389318e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,1992,7.011105561123379e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,1995,6.670299471260548e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,1997,6.818805039519541e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,2002,7.85022535267246e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,2008,7.171010984099178e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,2009,7.473543772518976e7
per_scenario,true,4,0.01,7.189501507440487e7,24.5252948,46.5014455,2012,7.772205041233286e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,1982,6.73753721014913e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,1987,6.10818463653054e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,1992,5.5891725507897645e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,1995,6.355947462347627e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,1997,6.166509919649754e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,2002,5.6832772247202754e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,2008,6.4001926496395275e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,2009,5.8691675079150625e7
per_scenario,true,5,0.01,6.080996399221215e7,24.1424841,47.6135978,2012,5.81897843124925e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,1982,7.915794042432533e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,1987,6.383614277580747e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,1992,5.752666597452473e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,1995,5.996080875183566e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,1997,5.9106040978478566e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,2002,5.666438161779318e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,2008,6.071143917330598e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,2009,6.007340297459852e7
per_scenario,true,6,0.01,6.235570364470772e7,23.684734,45.9099827,2012,6.416451013170005e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,1982,5.486561276346244e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,1987,6.643253233873978e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,1992,5.9425690815010116e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,1995,5.945130523240284e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,1997,6.317989004731883e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,2002,5.644886561734702e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,2008,5.5888089230960496e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,2009,5.828013406924671e7
per_scenario,true,7,0.01,5.887304353189951e7,24.0670856,45.108556300000004,2012,5.588527167260741e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,1982,6.541616528483319e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,1987,6.521644238830975e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,1992,6.210123347017062e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,1995,6.007235888979398e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,1997,6.5914344378469124e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,2002,6.89323326269313e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,2008,6.238756557797671e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,2009,6.076718460942721e7
per_scenario,true,8,0.01,6.4367806312600926e7,25.3862686,47.5035231,2012,6.850262958749641e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,1982,6.6372200054936774e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,1987,6.215313557395932e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,1992,5.9474799059011504e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,1995,6.072221566399144e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,1997,6.327647347038986e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,2002,6.879577998697524e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,2008,7.137060566503657e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,2009,6.394835354612878e7
per_scenario,true,9,0.01,6.4144087555236705e7,20.7059382,41.065899599999995,2012,6.118322497670086e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,1982,9.310352176065585e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,1987,1.1205044683269414e8
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,1992,9.519161550798519e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,1995,8.920413876655754e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,1997,1.2083967172823077e8
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,2002,8.965272199938777e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,2008,7.651257311229807e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,2009,9.083790368154013e7
cross_scenario,false,1,0.0,9.579001320787296e7,29.2529318,49.3412468,2012,9.47175254815072e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,1982,6.902278567997971e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,1987,7.566441381223847e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,1992,7.756431571464278e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,1995,6.730152748706603e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,1997,7.462372775326905e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,2002,7.149101278882441e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,2008,6.4133319223777585e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,2009,8.025345853429087e7
cross_scenario,false,10,0.0,7.288110935639524e7,27.5230387,48.1704796,2012,7.587542321346831e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,1982,7.488010368282428e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,1987,1.0423934079820512e8
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,1992,8.003848967136946e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,1995,9.686518534627408e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,1997,8.385705281302732e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,2002,8.587736623508905e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,2008,8.540299777592823e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,2009,7.208967095763999e7
cross_scenario,false,11,0.0,8.537445720977685e7,31.9885809,51.2174526,2012,8.511990760763414e7
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,1982,1.1472404542962998e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,1987,1.2682803321239252e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,1992,9.327570947151569e7
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,1995,1.1384045449785542e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,1997,1.0631992741214028e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,2002,1.0546000741328385e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,2008,1.1016168197923592e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,2009,1.0803112915503135e8
cross_scenario,false,12,0.0,1.0900888303498891e8,25.9275909,44.8831423,2012,1.0243895874381521e8
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,1982,9.588112551025364e7
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,1987,1.1175058370064713e8
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,1992,9.567709616611119e7
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,1995,7.953812259307882e7
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,1997,7.540691780350336e7
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,2002,7.425012865567665e7
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,2008,8.715802246215829e7
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,2009,1.165488347896955e8
cross_scenario,false,2,0.0,9.364713146474582e7,33.4733922,53.587163000000004,2012,1.0661335150158794e8
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,1982,7.434381625403556e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,1987,1.0410403181892529e8
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,1992,7.002710606742093e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,1995,7.229497621554568e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,1997,8.211605932596639e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,2002,7.471607057998937e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,2008,7.970771286319324e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,2009,8.295528167168778e7
cross_scenario,false,3,0.0,7.956605717280358e7,26.6981993,49.4030575,2012,7.582945975846808e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,1982,7.145763293437684e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,1987,7.076319138748899e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,1992,7.010629592682141e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,1995,6.5796771682793856e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,1997,6.722258931536163e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,2002,7.945735110497853e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,2008,7.054203273325503e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,2009,7.627925914703248e7
cross_scenario,false,4,0.0,7.217145349742696e7,25.5181061,46.9290492,2012,7.791795724473384e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,1982,6.727452109940837e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,1987,6.134331171690786e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,1992,5.500527995880958e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,1995,6.228395552989643e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,1997,6.1783917564298704e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,2002,5.663850313470732e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,2008,6.456736848031075e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,2009,5.74491207112374e7
cross_scenario,false,5,0.0,6.048529060392352e7,43.0334196,67.3645127,2012,5.8021637239735305e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,1982,7.233292474004084e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,1987,6.3585974287982956e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,1992,5.9249438552341565e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,1995,5.996559982940011e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,1997,5.945497887096593e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,2002,5.6895809513148695e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,2008,6.073780506217117e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,2009,6.01344790473012e7
cross_scenario,false,6,0.0,6.1840752619656175e7,34.2625417,56.0842381,2012,6.420976367355319e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,1982,5.481843899194297e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,1987,6.422520047976267e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,1992,5.9891395814458475e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,1995,5.990384354405463e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,1997,6.30031897197064e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,2002,5.6707720923021235e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,2008,5.557391120845932e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,2009,5.926347000052719e7
cross_scenario,false,7,0.0,5.879796372383908e7,27.5706955,49.7907849,2012,5.579450283261886e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,1982,6.430431045277293e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,1987,6.491606695107344e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,1992,6.138415377040795e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,1995,5.786122673950744e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,1997,6.835608572287059e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,2002,7.048378627650408e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,2008,5.980155361180362e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,2009,5.950060312183626e7
cross_scenario,false,8,0.0,6.414817373958528e7,29.0579863,51.7686297,2012,7.072577700949126e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,1982,6.6238298615603164e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,1987,6.1949081302754e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,1992,5.9620973756554306e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,1995,6.0891903563107274e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,1997,6.311014568499037e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,2002,6.726516894202316e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,2008,6.97206325444209e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,2009,6.395929526122147e7
cross_scenario,false,9,0.0,6.377517986128018e7,28.7262636,51.2250021,2012,6.122111908084704e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,1982,9.951125404189144e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,1987,1.3500557111104465e8
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,1992,9.687962631455857e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,1995,8.754963116646644e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,1997,1.3647788719363782e8
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,2002,9.597628218973082e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,2008,7.358267415307944e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,2009,9.605130978183523e7
group_scenario,false,1,0.0,1.0161242311580199e8,29.4302945,49.31863439999999,2012,9.347757208997354e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,1982,6.954923245656751e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,1987,7.767682079985982e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,1992,7.690925054297267e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,1995,6.853915282439286e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,1997,7.538107421885735e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,2002,7.301339744231871e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,2008,6.515098397124943e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,2009,8.095255443527569e7
group_scenario,false,10,0.0,7.360079865294601e7,27.0911941,50.304182600000004,2012,7.523472118502012e7
group_scenario,false,11,0.0,8.756565820115812e7,24.9714023,43.9739443,1982,7.614188867565031e7
group_scenario,false,11,0.0,8.756565820115812e7,24.9714023,43.9739443,1987,1.0636067685467191e8
group_scenario,false,11,0.0,8.756565820115812e7,24.9714023,43.9739443,1992,8.27329957185221e7
group_scenario,false,11,0.0,8.756565820115812e7,24.9714023,43.9739443,1995,1.020139483902746e8
group_scenario,false,11,0.0,8.756565820115812e7,24.9714023,43.9739443,1997,8.426368642061701e7
group_scenario,false,11,0.0,8.756565820115812e7,24.9714023,43.9739443,2002,8.730940840448758e7
