rp,clustering,seed,num_periods,investment_cost,operational_cost,runtime,process_time,distance,data,loss_ct,loss,type,year
cross,k_medoids,3272403283,20,3.20956e9,5.09742e9,26.8552945,24.1777319,SqEuclidean,blended,270,1.3365298402089996e6,insample,2008
cross,k_medoids,3272403283,20,3.20956e9,5.70361e9,26.1772156,26.6356205,SqEuclidean,blended,437,1.959541879305e6,insample,2011
cross,k_medoids,3272403283,20,3.20956e9,4.93104e9,26.1740213,24.0720647,SqEuclidean,blended,274,1.121540300179e6,insample,2012
cross,k_medoids,3272403283,20,3.20956e9,5.5084e9,25.4175179,25.0681221,SqEuclidean,blended,313,1.7269753757949998e6,insample,2016
cross,k_medoids,408956147,20,3.17837e9,7.72794e11,2.7545399,44.463039300000005,SqEuclidean,blended,548,6.953175318511e6,initial,initial
cross,k_medoids,408956147,20,3.17837e9,7.72478e9,25.2758149,25.2411401,SqEuclidean,blended,830,3.9691281871909997e6,insample,1982
cross,k_medoids,408956147,20,3.17837e9,7.69241e9,25.6509881,24.6190156,SqEuclidean,blended,647,3.8878448206799994e6,insample,1986
cross,k_medoids,408956147,20,3.17837e9,5.3412e9,25.7801096,24.8725929,SqEuclidean,blended,408,1.626446883357e6,insample,1990
cross,k_medoids,408956147,20,3.17837e9,7.80901e9,25.0866607,25.6902627,SqEuclidean,blended,577,4.060314736932e6,insample,1994
cross,k_medoids,408956147,20,3.17837e9,6.0913e9,25.6995654,23.966267199999997,SqEuclidean,blended,477,2.3193792102429997e6,insample,1998
cross,k_medoids,408956147,20,3.17837e9,6.29921e9,25.5989922,24.9291625,SqEuclidean,blended,631,2.537432651709e6,insample,2004
cross,k_medoids,408956147,20,3.17837e9,5.67017e9,25.5187086,27.201730400000002,SqEuclidean,blended,394,1.9180705017349995e6,insample,2008
cross,k_medoids,408956147,20,3.17837e9,6.49952e9,25.7799285,24.2469945,SqEuclidean,blended,638,2.763865569827e6,insample,2011
cross,k_medoids,408956147,20,3.17837e9,5.87251e9,26.0187702,24.3035714,SqEuclidean,blended,506,2.0725689406879996e6,insample,2012
cross,k_medoids,408956147,20,3.17837e9,6.54724e9,35.8796389,24.169249399999998,SqEuclidean,blended,551,2.7756334795929994e6,insample,2016
cross,k_medoids,123456789,50,3.44556e9,1.07701e12,8.6490372,52.3945033,SqEuclidean,blended,582,7.136080760824e6,initial,initial
cross,k_medoids,123456789,50,3.44556e9,5.43688e9,29.1961133,29.0312353,SqEuclidean,blended,511,1.6696173789239996e6,insample,1982
cross,k_medoids,123456789,50,3.44556e9,5.83197e9,26.2230438,26.393428500000002,SqEuclidean,blended,352,2.0170274426919995e6,insample,1986
cross,k_medoids,123456789,50,3.44556e9,4.22567e9,25.2815043,25.3510003,SqEuclidean,blended,216,503943.55056799995,insample,1990
cross,k_medoids,123456789,50,3.44556e9,5.5192e9,26.5972665,24.105554700000003,SqEuclidean,blended,321,1.7591199140470002e6,insample,1994
cross,k_medoids,123456789,50,3.44556e9,4.64964e9,25.8752734,24.5478272,SqEuclidean,blended,267,868928.820208,insample,1998
cross,k_medoids,123456789,50,3.44556e9,4.63598e9,25.4439964,25.4661456,SqEuclidean,blended,308,865519.125154,insample,2004
cross,k_medoids,123456789,50,3.44556e9,4.6582e9,25.5836447,26.7141534,SqEuclidean,blended,219,899835.567342,insample,2008
cross,k_medoids,123456789,50,3.44556e9,5.02647e9,26.5414725,25.8710062,SqEuclidean,blended,346,1.2829380631489998e6,insample,2011
cross,k_medoids,123456789,50,3.44556e9,4.37654e9,26.4408084,24.7832054,SqEuclidean,blended,213,567930.5768510001,insample,2012
cross,k_medoids,123456789,50,3.44556e9,4.76436e9,30.9029441,33.757727800000005,SqEuclidean,blended,251,983141.3712780002,insample,2016
cross,k_medoids,1286268702,50,3.3317e9,1.40153e12,9.56849,51.159156800000005,SqEuclidean,blended,577,7.017570035897999e6,initial,initial
cross,k_medoids,1286268702,50,3.3317e9,5.94595e9,26.277006,23.629785400000003,SqEuclidean,blended,693,2.1633572114190003e6,insample,1982
cross,k_medoids,1286268702,50,3.3317e9,6.51084e9,25.3030218,24.935336,SqEuclidean,blended,537,2.6802075644239997e6,insample,1986
cross,k_medoids,1286268702,50,3.3317e9,4.38318e9,25.5081784,26.0328188,SqEuclidean,blended,295,646310.750811,insample,1990
cross,k_medoids,1286268702,50,3.3317e9,5.74933e9,24.8176132,26.2312634,SqEuclidean,blended,407,1.9730261453929998e6,insample,1994
cross,k_medoids,1286268702,50,3.3317e9,4.92483e9,25.9810825,24.4712669,SqEuclidean,blended,390,1.127226851787e6,insample,1998
cross,k_medoids,1286268702,50,3.3317e9,5.12006e9,25.8242895,25.9657268,SqEuclidean,blended,499,1.3346962342309998e6,insample,2004
cross,k_medoids,1286268702,50,3.3317e9,4.84682e9,28.3576139,26.3624845,SqEuclidean,blended,312,1.07352456883e6,insample,2008
cross,k_medoids,1286268702,50,3.3317e9,5.50098e9,26.0788431,25.424408600000003,SqEuclidean,blended,523,1.7430874286869997e6,insample,2011
cross,k_medoids,1286268702,50,3.3317e9,4.68125e9,25.9636149,26.5678384,SqEuclidean,blended,375,855720.676087,insample,2012
cross,k_medoids,1286268702,50,3.3317e9,5.09481e9,29.895766,31.2811981,SqEuclidean,blended,389,1.2980867796309998e6,insample,2016
cross,k_medoids,1308502331,50,3.32502e9,1.11679e12,8.924946,52.1156091,SqEuclidean,blended,600,7.145020347577e6,initial,initial
cross,k_medoids,1308502331,50,3.32502e9,5.83073e9,25.8646549,24.9941102,SqEuclidean,blended,615,2.056711349302e6,insample,1982
cross,k_medoids,1308502331,50,3.32502e9,6.41923e9,27.2852932,23.702072400000002,SqEuclidean,blended,498,2.597838234554e6,insample,1986
cross,k_medoids,1308502331,50,3.32502e9,4.32828e9,26.395983,23.9935893,SqEuclidean,blended,266,598714.750538,insample,1990
cross,k_medoids,1308502331,50,3.32502e9,5.6449e9,25.3492668,24.950616200000002,SqEuclidean,blended,367,1.8767257734870003e6,insample,1994
cross,k_medoids,1308502331,50,3.32502e9,4.79964e9,27.2104639,25.1732302,SqEuclidean,blended,315,1.011184211212e6,insample,1998
cross,k_medoids,1308502331,50,3.32502e9,5.002e9,26.3368021,24.398011099999998,SqEuclidean,blended,446,1.22433787629e6,insample,2004
cross,k_medoids,1308502331,50,3.32502e9,4.75433e9,26.4210615,26.3029737,SqEuclidean,blended,268,987911.666507,insample,2008
cross,k_medoids,1308502331,50,3.32502e9,5.36732e9,26.1104528,25.9793056,SqEuclidean,blended,456,1.617355686102e6,insample,2011
cross,k_medoids,1308502331,50,3.32502e9,4.5617e9,26.9672881,25.4559047,SqEuclidean,blended,307,745275.151384,insample,2012
cross,k_medoids,1308502331,50,3.32502e9,4.97362e9,30.8434558,33.224584,SqEuclidean,blended,336,1.1850995627630001e6,insample,2016
cross,k_medoids,1573928461,50,3.35128e9,9.89086e11,8.3454002,51.6014996,SqEuclidean,blended,588,7.216374489767e6,initial,initial
cross,k_medoids,1573928461,50,3.35128e9,5.62497e9,27.3950278,25.856377000000002,SqEuclidean,blended,471,1.854706923873e6,insample,1982
cross,k_medoids,1573928461,50,3.35128e9,6.26301e9,27.0288313,24.0987324,SqEuclidean,blended,381,2.445452538789001e6,insample,1986
cross,k_medoids,1573928461,50,3.35128e9,4.2818e9,26.646488,27.5531403,SqEuclidean,blended,211,556939.986407,insample,1990
cross,k_medoids,1573928461,50,3.35128e9,5.53274e9,26.7384244,24.4057216,SqEuclidean,blended,302,1.7692384032309996e6,insample,1994
cross,k_medoids,1573928461,50,3.35128e9,4.70579e9,25.5223222,25.3377934,SqEuclidean,blended,245,921346.782797,insample,1998
cross,k_medoids,1573928461,50,3.35128e9,4.90233e9,26.3471846,25.6448985,SqEuclidean,blended,329,1.1295595418270002e6,insample,2004
cross,k_medoids,1573928461,50,3.35128e9,4.65279e9,25.9477918,25.8003131,SqEuclidean,blended,202,891182.2054900001,insample,2008
cross,k_medoids,1573928461,50,3.35128e9,5.28109e9,25.4289362,25.5461172,SqEuclidean,blended,372,1.5353361518289999e6,insample,2011
cross,k_medoids,1573928461,50,3.35128e9,4.48344e9,26.1536437,24.8995654,SqEuclidean,blended,203,671428.695206,insample,2012
cross,k_medoids,1573928461,50,3.35128e9,4.84716e9,26.2287283,27.1373702,SqEuclidean,blended,225,1.0634659089280004e6,insample,2016
cross,k_medoids,1991051616,50,3.34257e9,1.0669e12,8.3520807,52.3929635,SqEuclidean,blended,592,7.145011692217999e6,initial,initial
cross,k_medoids,1991051616,50,3.34257e9,5.63457e9,26.0512517,28.6024456,SqEuclidean,blended,536,1.8735885893599999e6,insample,1982
cross,k_medoids,1991051616,50,3.34257e9,6.15887e9,25.5629738,25.196939399999998,SqEuclidean,blended,392,2.350538691988e6,insample,1986
cross,k_medoids,1991051616,50,3.34257e9,4.25292e9,26.8227646,25.3790341,SqEuclidean,blended,221,537373.0790520001,insample,1990
cross,k_medoids,1991051616,50,3.34257e9,5.5701e9,28.1804408,25.1958727,SqEuclidean,blended,324,1.8160039695709997e6,insample,1994
cross,k_medoids,1991051616,50,3.34257e9,4.7047e9,26.5138418,23.987353600000002,SqEuclidean,blended,277,930155.047792,insample,1998
cross,k_medoids,1991051616,50,3.34257e9,4.75222e9,27.3679499,24.0081769,SqEuclidean,blended,328,987789.4773950002,insample,2004
cross,k_medoids,1991051616,50,3.34257e9,4.68737e9,25.9184944,25.2854278,SqEuclidean,blended,229,935194.6017429999,insample,2008
cross,k_medoids,1991051616,50,3.34257e9,5.21853e9,25.8886798,24.233065500000002,SqEuclidean,blended,379,1.4810439550479995e6,insample,2011
cross,k_medoids,1991051616,50,3.34257e9,4.41819e9,26.1925621,25.035859600000002,SqEuclidean,blended,217,615434.5790309999,insample,2012
cross,k_medoids,1991051616,50,3.34257e9,4.8599e9,26.5287139,24.6612132,SqEuclidean,blended,263,1.084763192225e6,insample,2016
cross,k_medoids,2678701235,50,3.21865e9,1.04818e12,9.2729155,51.687839499999995,SqEuclidean,blended,566,7.156131925959e6,initial,initial
cross,k_medoids,2678701235,50,3.21865e9,7.37616e9,25.5404651,27.915838299999997,SqEuclidean,blended,669,3.6127133517410005e6,insample,1982
cross,k_medoids,2678701235,50,3.21865e9,7.26377e9,26.1402873,23.4616905,SqEuclidean,blended,475,3.4507005128430007e6,insample,1986
cross,k_medoids,2678701235,50,3.21865e9,5.20194e9,26.7983639,25.2808743,SqEuclidean,blended,339,1.4801134551040002e6,insample,1990
cross,k_medoids,2678701235,50,3.21865e9,7.62375e9,25.5683978,24.3631658,SqEuclidean,blended,497,3.867293312083001e6,insample,1994
cross,k_medoids,2678701235,50,3.21865e9,5.87148e9,25.7344831,24.712404199999998,SqEuclidean,blended,368,2.091411825218e6,insample,1998
cross,k_medoids,2678701235,50,3.21865e9,5.91896e9,27.4247716,25.6651923,SqEuclidean,blended,461,2.149755709504e6,insample,2004
cross,k_medoids,2678701235,50,3.21865e9,5.48291e9,26.1295254,26.6879524,SqEuclidean,blended,304,1.7240364319769999e6,insample,2008
cross,k_medoids,2678701235,50,3.21865e9,6.25847e9,25.8756942,26.256920400000002,SqEuclidean,blended,500,2.515910832905e6,insample,2011
cross,k_medoids,2678701235,50,3.21865e9,5.46227e9,26.1872424,23.5753526,SqEuclidean,blended,329,1.654018478315e6,insample,2012
cross,k_medoids,2678701235,50,3.21865e9,6.26664e9,26.6976492,27.4464223,SqEuclidean,blended,391,2.4880648514549993e6,insample,2016
cross,k_medoids,3861234567,50,3.34439e9,1.52696e12,9.3012919,52.0331715,SqEuclidean,blended,590,7.145333993626999e6,initial,initial
cross,k_medoids,3861234567,50,3.34439e9,5.868e9,26.4294843,25.6635906,SqEuclidean,blended,628,2.0896655777089999e6,insample,1982
cross,k_medoids,3861234567,50,3.34439e9,6.45925e9,26.1785088,24.526222999999998,SqEuclidean,blended,506,2.6335574940239997e6,insample,1986
cross,k_medoids,3861234567,50,3.34439e9,4.37109e9,26.7049232,24.8949716,SqEuclidean,blended,270,637766.819034,insample,1990
cross,k_medoids,3861234567,50,3.34439e9,5.72323e9,25.3098931,24.5801689,SqEuclidean,blended,386,1.950615774246e6,insample,1994
cross,k_medoids,3861234567,50,3.34439e9,4.89701e9,25.4628751,23.6044727,SqEuclidean,blended,335,1.1043621472590002e6,insample,1998
cross,k_medoids,3861234567,50,3.34439e9,5.0917e9,25.1501142,25.717543499999998,SqEuclidean,blended,471,1.310300668139e6,insample,2004
cross,k_medoids,3861234567,50,3.34439e9,4.83089e9,25.6399359,24.4988623,SqEuclidean,blended,294,1.060605660006e6,insample,2008
cross,k_medoids,3861234567,50,3.34439e9,5.44738e9,25.1045787,25.3238671,SqEuclidean,blended,475,1.6935588580599998e6,insample,2011
cross,k_medoids,3861234567,50,3.34439e9,4.64248e9,24.6694018,24.4602768,SqEuclidean,blended,321,821742.12272,insample,2012
cross,k_medoids,3861234567,50,3.34439e9,5.05763e9,26.5695388,25.239091100000003,SqEuclidean,blended,346,1.2651274991570003e6,insample,2016
cross,k_medoids,477073181,50,3.34306e9,1.22012e12,8.9174708,52.636077900000004,SqEuclidean,blended,576,7.000324577513999e6,initial,initial
cross,k_medoids,477073181,50,3.34306e9,5.7031e9,26.0223852,26.824118799999997,SqEuclidean,blended,631,1.932177094023e6,insample,1982
cross,k_medoids,477073181,50,3.34306e9,6.15397e9,26.8704466,24.532902099999998,SqEuclidean,blended,476,2.335053411888e6,insample,1986
cross,k_medoids,477073181,50,3.34306e9,4.26728e9,26.8133343,25.4799874,SqEuclidean,blended,256,541856.0960649999,insample,1990
cross,k_medoids,477073181,50,3.34306e9,5.6039e9,25.6155304,24.2131634,SqEuclidean,blended,360,1.8395608344669999e6,insample,1994
cross,k_medoids,477073181,50,3.34306e9,4.76118e9,25.540229,26.6887343,SqEuclidean,blended,341,975887.9442150001,insample,1998
cross,k_medoids,477073181,50,3.34306e9,4.78132e9,29.4716662,24.9705607,SqEuclidean,blended,398,1.0070818295100003e6,insample,2004
cross,k_medoids,477073181,50,3.34306e9,4.73e9,27.3975823,24.5215641,SqEuclidean,blended,265,968507.6805479999,insample,2008
cross,k_medoids,477073181,50,3.34306e9,5.19534e9,25.6494307,25.7505915,SqEuclidean,blended,447,1.4482719944669998e6,insample,2011
cross,k_medoids,477073181,50,3.34306e9,4.47017e9,25.6474301,23.8156768,SqEuclidean,blended,313,656970.307302,insample,2012
cross,k_medoids,477073181,50,3.34306e9,4.93067e9,25.6022058,26.4657962,SqEuclidean,blended,343,1.1458505341969999e6,insample,2016
cross,k_medoids,876543210,50,3.32158e9,1.04536e12,9.6607928,51.5970018,SqEuclidean,blended,583,7.1184684180270005e6,initial,initial
cross,k_medoids,876543210,50,3.32158e9,5.68469e9,26.7895716,24.981279999999998,SqEuclidean,blended,513,1.9064878427259994e6,insample,1982
cross,k_medoids,876543210,50,3.32158e9,6.2475e9,26.3800089,25.283042000000002,SqEuclidean,blended,384,2.4216750790989995e6,insample,1986
cross,k_medoids,876543210,50,3.32158e9,4.30687e9,26.703555,24.4803811,SqEuclidean,blended,219,574385.3382229998,insample,1990
cross,k_medoids,876543210,50,3.32158e9,5.65139e9,25.9265369,25.3984079,SqEuclidean,blended,340,1.8798222703e6,insample,1994
cross,k_medoids,876543210,50,3.32158e9,4.79713e9,25.984215,24.9652123,SqEuclidean,blended,271,1.0047883821880001e6,insample,1998
cross,k_medoids,876543210,50,3.32158e9,4.88876e9,29.8376887,31.1969447,SqEuclidean,blended,336,1.1078328369580004e6,insample,2004
cross,k_medoids,876543210,50,3.32158e9,4.75017e9,27.2004048,26.1431121,SqEuclidean,blended,219,981288.1958230002,insample,2008
cross,k_medoids,876543210,50,3.32158e9,5.3387e9,26.5268471,24.732211799999998,SqEuclidean,blended,384,1.5855404150339998e6,insample,2011
cross,k_medoids,876543210,50,3.32158e9,4.48353e9,28.0465789,23.8710399,SqEuclidean,blended,208,663190.2834219999,insample,2012
cross,k_medoids,876543210,50,3.32158e9,4.95074e9,25.7357105,24.6782114,SqEuclidean,blended,253,1.158914553732e6,insample,2016
cross,k_medoids,987654321,50,3.32229e9,1.28009e12,9.1337517,52.60530970000001,SqEuclidean,blended,559,7.055641902446999e6,initial,initial
cross,k_medoids,987654321,50,3.32229e9,5.7604e9,25.1850943,25.5576544,SqEuclidean,blended,558,1.9811835159210002e6,insample,1982
cross,k_medoids,987654321,50,3.32229e9,6.36522e9,25.6805617,24.6291696,SqEuclidean,blended,422,2.538462466195e6,insample,1986
cross,k_medoids,987654321,50,3.32229e9,4.31906e9,28.8308715,28.8192537,SqEuclidean,blended,243,585086.163849,insample,1990
cross,k_medoids,987654321,50,3.32229e9,5.62832e9,25.5730578,25.2546652,SqEuclidean,blended,340,1.855615925166e6,insample,1994
cross,k_medoids,987654321,50,3.32229e9,4.79309e9,25.268817,25.6398756,SqEuclidean,blended,277,999617.3040420001,insample,1998
cross,k_medoids,987654321,50,3.32229e9,4.96866e9,31.1068192,31.7850467,SqEuclidean,blended,372,1.186710258128e6,insample,2004
cross,k_medoids,987654321,50,3.32229e9,4.73332e9,26.0517549,26.279785399999998,SqEuclidean,blended,234,963004.9736520001,insample,2008
cross,k_medoids,987654321,50,3.32229e9,5.35117e9,26.3795584,25.6046526,SqEuclidean,blended,412,1.5967884959289997e6,insample,2011
cross,k_medoids,987654321,50,3.32229e9,4.51819e9,26.9615539,32.704995800000006,SqEuclidean,blended,230,696687.4245370001,insample,2012
cross,k_medoids,987654321,50,3.32229e9,4.93545e9,26.6080008,26.0839632,SqEuclidean,blended,277,1.1422710827960002e6,insample,2016
cross,k_means,1005471400,100,3.19942e9,9.27974e11,24.3017187,73.3854049,SqEuclidean,blended,1799,2.5692735189416997e7,initial,initial
cross,k_means,1005471400,100,3.19942e9,9.57645e9,24.8978415,24.4431381,SqEuclidean,blended,1068,5.826361504921e6,insample,1982
cross,k_means,1005471400,100,3.19942e9,9.01002e9,24.6487838,24.5348505,SqEuclidean,blended,850,5.208273745148e6,insample,1986
cross,k_means,1005471400,100,3.19942e9,6.35811e9,32.9254018,32.7105812,SqEuclidean,blended,558,2.6461632739869994e6,insample,1990
cross,k_means,1005471400,100,3.19942e9,9.52698e9,25.2068002,24.3824969,SqEuclidean,blended,782,5.783473086988999e6,insample,1994
cross,k_means,1005471400,100,3.19942e9,7.65016e9,25.2089342,24.3489043,SqEuclidean,blended,655,3.88175182851e6,insample,1998
cross,k_means,1005471400,100,3.19942e9,8.18587e9,29.9706751,32.056805499999996,SqEuclidean,blended,834,4.430197974451e6,insample,2004
cross,k_means,1005471400,100,3.19942e9,7.11491e9,25.2770772,25.4146939,SqEuclidean,blended,528,3.368275999894e6,insample,2008
cross,k_means,1005471400,100,3.19942e9,8.06921e9,24.225949,26.0562523,SqEuclidean,blended,801,4.338027180295e6,insample,2011
cross,k_means,1005471400,100,3.19942e9,7.83471e9,24.9028529,29.326656,SqEuclidean,blended,714,4.040132995785e6,insample,2012
cross,k_means,1005471400,100,3.19942e9,8.24852e9,25.0158895,26.5340111,SqEuclidean,blended,762,4.482467518204e6,insample,2016
cross,k_means,1262311769,100,3.19267e9,9.02075e11,23.1200167,64.1667267,SqEuclidean,blended,1161,1.7319089589817997e7,initial,initial
cross,k_means,1262311769,100,3.19267e9,9.61428e9,25.0055788,25.2193727,SqEuclidean,blended,1092,5.863652676623e6,insample,1982
cross,k_means,1262311769,100,3.19267e9,9.04596e9,24.1590981,24.8098049,SqEuclidean,blended,871,5.243203003214001e6,insample,1986
cross,k_means,1262311769,100,3.19267e9,6.36597e9,33.3669971,29.944968900000003,SqEuclidean,blended,569,2.6536937537429994e6,insample,1990
cross,k_means,1262311769,100,3.19267e9,9.54829e9,25.0255492,23.8850676,SqEuclidean,blended,788,5.80396394905e6,insample,1994
cross,k_means,1262311769,100,3.19267e9,7.67884e9,25.0899899,26.2486149,SqEuclidean,blended,675,3.9093752270969995e6,insample,1998
cross,k_means,1262311769,100,3.19267e9,8.21481e9,30.3323419,31.7069173,SqEuclidean,blended,857,4.458051826971e6,insample,2004
cross,k_means,1262311769,100,3.19267e9,7.12504e9,25.6901531,25.383795600000003,SqEuclidean,blended,526,3.377642515515001e6,insample,2008
cross,k_means,1262311769,100,3.19267e9,8.0999e9,25.2490542,25.0386223,SqEuclidean,blended,832,4.367893604129999e6,insample,2011
cross,k_means,1262311769,100,3.19267e9,7.86654e9,25.2386326,27.496757199999998,SqEuclidean,blended,733,4.07074321745e6,insample,2012
cross,k_means,1262311769,100,3.19267e9,8.27255e9,25.4744732,24.7106602,SqEuclidean,blended,787,4.505739430674999e6,insample,2016
cross,k_means,1400059389,100,3.1957e9,9.62852e11,25.3061809,75.6817192,SqEuclidean,blended,1158,1.6385680597346999e7,initial,initial
cross,k_means,1400059389,100,3.1957e9,9.53785e9,25.6626036,24.9114647,SqEuclidean,blended,1021,5.779988677110001e6,insample,1982
cross,k_means,1400059389,100,3.1957e9,8.94786e9,24.7540368,23.5403307,SqEuclidean,blended,769,5.137777748087001e6,insample,1986
cross,k_means,1400059389,100,3.1957e9,6.34415e9,25.5857286,30.2568877,SqEuclidean,blended,521,2.6250801424289998e6,insample,1990
cross,k_means,1400059389,100,3.1957e9,9.51518e9,24.4154759,25.009109199999997,SqEuclidean,blended,717,5.764073138242999e6,insample,1994
cross,k_means,1400059389,100,3.1957e9,7.64094e9,24.9568536,25.048914200000002,SqEuclidean,blended,608,3.864583021079e6,insample,1998
cross,k_means,1400059389,100,3.1957e9,8.15579e9,33.1892231,34.0669746,SqEuclidean,blended,778,4.392463282749999e6,insample,2004
cross,k_means,1400059389,100,3.1957e9,7.09354e9,24.6005249,24.8916005,SqEuclidean,blended,478,3.3394643391079996e6,insample,2008
cross,k_means,1400059389,100,3.1957e9,8.05556e9,24.8384329,24.989951100000003,SqEuclidean,blended,750,4.317046522236e6,insample,2011
cross,k_means,1400059389,100,3.1957e9,7.77444e9,27.1208731,28.9412415,SqEuclidean,blended,647,3.971655745183e6,insample,2012
cross,k_means,1400059389,100,3.1957e9,8.19662e9,25.5406519,24.6420585,SqEuclidean,blended,689,4.422599897132999e6,insample,2016
cross,k_means,1693313909,100,3.19216e9,1.03155e12,26.6581332,72.74942870000001,SqEuclidean,blended,491,6.948283525529e6,initial,initial
cross,k_means,1693313909,100,3.19216e9,9.59394e9,24.3689976,26.0874688,SqEuclidean,blended,1063,5.830881206008e6,insample,1982
cross,k_means,1693313909,100,3.19216e9,9.00137e9,24.4002645,24.538417,SqEuclidean,blended,813,5.1860271474600015e6,insample,1986
cross,k_means,1693313909,100,3.19216e9,6.36603e9,25.3065669,30.0387441,SqEuclidean,blended,546,2.6418398442949997e6,insample,1990
cross,k_means,1693313909,100,3.19216e9,9.5482e9,24.9748224,25.2977904,SqEuclidean,blended,746,5.792044053529999e6,insample,1994
cross,k_means,1693313909,100,3.19216e9,7.67652e9,24.8865804,24.968260299999997,SqEuclidean,blended,634,3.8947247674409994e6,insample,1998
cross,k_means,1693313909,100,3.19216e9,8.20881e9,27.3032472,31.8718495,SqEuclidean,blended,802,4.440357094857e6,insample,2004
cross,k_means,1693313909,100,3.19216e9,7.12149e9,24.2204791,25.7454113,SqEuclidean,blended,513,3.362123547649e6,insample,2008
cross,k_means,1693313909,100,3.19216e9,8.11777e9,25.078218,24.3900309,SqEuclidean,blended,785,4.374317015885001e6,insample,2011
cross,k_means,1693313909,100,3.19216e9,7.82956e9,24.6472824,29.3819734,SqEuclidean,blended,694,4.0212481688379995e6,insample,2012
cross,k_means,1693313909,100,3.19216e9,8.23547e9,24.5901039,26.0005828,SqEuclidean,blended,722,4.456102321176e6,insample,2016
cross,k_means,2483487299,100,3.19595e9,9.12789e11,28.4045507,72.1118404,SqEuclidean,blended,498,6.948346362710999e6,initial,initial
cross,k_means,2483487299,100,3.19595e9,9.59001e9,25.2935934,25.465946799999998,SqEuclidean,blended,1072,5.836329211605e6,insample,1982
cross,k_means,2483487299,100,3.19595e9,9.01491e9,24.4281962,24.0145865,SqEuclidean,blended,828,5.209104058286999e6,insample,1986
cross,k_means,2483487299,100,3.19595e9,6.36012e9,25.5227759,30.62068,SqEuclidean,blended,544,2.6447369274729993e6,insample,1990
cross,k_means,2483487299,100,3.19595e9,9.53771e9,24.9191809,24.881241199999998,SqEuclidean,blended,761,5.790480204773998e6,insample,1994
cross,k_means,2483487299,100,3.19595e9,7.66262e9,25.397444,23.9926715,SqEuclidean,blended,654,3.8904161950319987e6,insample,1998
cross,k_means,2483487299,100,3.19595e9,8.1924e9,31.3052769,31.649282600000003,SqEuclidean,blended,821,4.432892775903998e6,insample,2004
cross,k_means,2483487299,100,3.19595e9,7.11725e9,24.988927,24.0357154,SqEuclidean,blended,526,3.367008999123e6,insample,2008
cross,k_means,2483487299,100,3.19595e9,8.08382e9,25.4931139,23.9250478,SqEuclidean,blended,803,4.349088431462e6,insample,2011
cross,k_means,2483487299,100,3.19595e9,7.83944e9,25.0219104,28.6792004,SqEuclidean,blended,720,4.040889300638e6,insample,2012
cross,k_means,2483487299,100,3.19595e9,8.24869e9,25.9668596,23.6827714,SqEuclidean,blended,750,4.478839246844e6,insample,2016
cross,k_means,2529186237,100,3.31351e9,1.09449e12,27.2819674,75.9605566,SqEuclidean,blended,1140,1.5965785219801e7,initial,initial
cross,k_means,2529186237,100,3.31351e9,6.02022e9,25.6745264,25.6744688,SqEuclidean,blended,762,2.241420671792e6,insample,1982
cross,k_means,2529186237,100,3.31351e9,6.62045e9,25.0084559,24.4774813,SqEuclidean,blended,637,2.793780648406999e6,insample,1986
cross,k_means,2529186237,100,3.31351e9,4.41191e9,25.8361582,28.7237088,SqEuclidean,blended,328,678741.99454,insample,1990
cross,k_means,2529186237,100,3.31351e9,5.78951e9,24.6989956,25.4008321,SqEuclidean,blended,464,2.0169154632069997e6,insample,1994
cross,k_means,2529186237,100,3.31351e9,4.99687e9,24.9099919,25.383023,SqEuclidean,blended,443,1.202696035819e6,insample,1998
cross,k_means,2529186237,100,3.31351e9,5.22479e9,32.1122288,36.923594200000004,SqEuclidean,blended,559,1.443004556438e6,insample,2004
cross,k_means,2529186237,100,3.31351e9,4.88243e9,25.5679467,25.449876500000002,SqEuclidean,blended,358,1.1125435172730002e6,insample,2008
cross,k_means,2529186237,100,3.31351e9,5.58325e9,25.3893385,27.049755400000002,SqEuclidean,blended,582,1.828602143062e6,insample,2011
cross,k_means,2529186237,100,3.31351e9,4.76755e9,26.0296451,27.1415486,SqEuclidean,blended,450,945323.9138140001,insample,2012
cross,k_means,2529186237,100,3.31351e9,5.15228e9,25.7924953,24.8065265,SqEuclidean,blended,467,1.359040677082e6,insample,2016
cross,k_means,2910484191,100,3.31722e9,1.21584e12,25.8675899,74.0556923,SqEuclidean,blended,1796,2.5430552456814002e7,initial,initial
cross,k_means,2910484191,100,3.31722e9,6.03298e9,24.5359411,25.614008600000002,SqEuclidean,blended,775,2.2510607600009996e6,insample,1982
cross,k_means,2910484191,100,3.31722e9,6.63609e9,26.530984,25.3615432,SqEuclidean,blended,646,2.8063868388559995e6,insample,1986
cross,k_means,2910484191,100,3.31722e9,4.42013e9,26.2861831,29.4006502,SqEuclidean,blended,335,683839.804176,insample,1990
cross,k_means,2910484191,100,3.31722e9,5.79821e9,25.0361308,25.0878409,SqEuclidean,blended,458,2.022366643518e6,insample,1994
cross,k_means,2910484191,100,3.31722e9,5.00687e9,25.1840641,23.889300300000002,SqEuclidean,blended,459,1.2093974221139997e6,insample,1998
cross,k_means,2910484191,100,3.31722e9,5.23846e9,32.7616263,36.8747426,SqEuclidean,blended,580,1.4534022089870002e6,insample,2004
cross,k_means,2910484191,100,3.31722e9,4.89162e9,25.6851101,26.3251958,SqEuclidean,blended,357,1.1184326462109997e6,insample,2008
