from,to,rep_period,time_step,scenario,flow
AUS,SWI,3,19,1982,-1200.0
AUS,SWI,3,20,1982,-1200.0
AUS,SWI,3,21,1982,-1200.0
AUS,SWI,3,22,1982,-1200.0
AUS,SWI,3,23,1982,-1140.1626517877726
AUS,SWI,3,24,1982,-1200.0
BEL,FRA,1,1,1982,-4300.0
BEL,FRA,1,2,1982,-2667.359589718142
BEL,FRA,1,3,1982,-4300.0
BEL,FRA,1,4,1982,-4132.788143717611
BEL,FRA,1,5,1982,-4300.0
BEL,FRA,1,6,1982,-2981.8524444822015
BEL,FRA,1,7,1982,-3296.054324655358
BEL,FRA,1,8,1982,-3727.9012453809664
BEL,FRA,1,9,1982,-3191.3378118729406
BEL,FRA,1,10,1982,-3928.17628891627
BEL,FRA,1,11,1982,-4173.646007996804
BEL,FRA,1,12,1982,-4300.0
BEL,FRA,1,13,1982,-4300.0
BEL,FRA,1,14,1982,-4300.0
BEL,FRA,1,15,1982,-4300.0
BEL,FRA,1,16,1982,-4300.0
BEL,FRA,1,17,1982,-4300.0
BEL,FRA,1,18,1982,-4300.0
BEL,FRA,1,19,1982,-4300.0
BEL,FRA,1,20,1982,-4300.0
BEL,FRA,1,21,1982,-4300.0
BEL,FRA,1,22,1982,-4300.0
BEL,FRA,1,23,1982,-4300.0
BEL,FRA,1,24,1982,-4300.0
BEL,FRA,2,1,1982,2800.0
BEL,FRA,2,2,1982,2800.0
BEL,FRA,2,3,1982,2800.0
BEL,FRA,2,4,1982,2800.0
BEL,FRA,2,5,1982,2800.0
BEL,FRA,2,6,1982,2800.0
BEL,FRA,2,7,1982,2800.0
BEL,FRA,2,8,1982,2800.0
BEL,FRA,2,9,1982,2800.0
BEL,FRA,2,10,1982,2800.0
BEL,FRA,2,11,1982,2800.0
BEL,FRA,2,12,1982,2800.0
BEL,FRA,2,13,1982,2800.0
BEL,FRA,2,14,1982,2800.0
BEL,FRA,2,15,1982,2800.0
BEL,FRA,2,16,1982,2800.0
BEL,FRA,2,17,1982,2800.0
BEL,FRA,2,18,1982,2800.0
BEL,FRA,2,19,1982,2800.0
BEL,FRA,2,20,1982,2800.0
BEL,FRA,2,21,1982,2800.0
BEL,FRA,2,22,1982,2800.0
BEL,FRA,2,23,1982,2800.0
BEL,FRA,2,24,1982,2800.0
BEL,FRA,3,1,1982,-4300.0
BEL,FRA,3,2,1982,-4300.0
BEL,FRA,3,3,1982,-4300.0
BEL,FRA,3,4,1982,-4300.0
BEL,FRA,3,5,1982,-4300.0
BEL,FRA,3,6,1982,-4300.0
BEL,FRA,3,7,1982,-4300.0
BEL,FRA,3,8,1982,-4300.0
BEL,FRA,3,9,1982,-4300.0
BEL,FRA,3,10,1982,-4300.0
BEL,FRA,3,11,1982,-4300.0
